,Open,High,Low,Close,Volume,Adj Close
2024-03-04,388.80999755859375,396.57000732421875,386.20001220703125,392.25,1955100,377.9730529785156
2024-03-05,390.7200012207031,397.489990234375,390.30999755859375,390.9100036621094,2697800,376.6818542480469
2024-03-06,395.0,395.2900085449219,384.5199890136719,389.57000732421875,2692400,375.390625
2024-03-07,391.8999938964844,394.510009765625,387.05999755859375,388.42999267578125,2033100,374.2921142578125
2024-03-08,388.7300109863281,395.6199951171875,386.7099914550781,386.989990234375,1657200,372.90447998046875
2024-03-11,385.6700134277344,386.4100036621094,381.4200134277344,386.1600036621094,1654200,372.104736328125
2024-03-12,387.6199951171875,389.1300048828125,383.7799987792969,388.17999267578125,1703900,374.0512390136719
2024-03-13,388.9100036621094,395.25,388.17999267578125,392.30999755859375,2370600,378.0308532714844
2024-03-14,394.42999267578125,396.3800048828125,385.45001220703125,388.6099853515625,3029500,374.4655456542969
2024-03-15,388.8699951171875,391.1300048828125,386.3999938964844,387.2099914550781,3763900,373.116455078125
2024-03-18,388.6499938964844,389.0299987792969,383.4100036621094,384.3699951171875,2069000,370.3798828125
2024-03-19,384.07000732421875,390.7799987792969,383.7099914550781,388.6600036621094,1858200,374.5137634277344
2024-03-20,386.3599853515625,396.5,386.0,396.4700012207031,2157400,382.0394287109375
2024-03-21,399.7699890136719,414.0199890136719,399.0899963378906,413.7099914550781,4613800,398.6519470214844
2024-03-22,414.3999938964844,416.760009765625,405.7799987792969,406.82000732421875,2190300,392.0127868652344
2024-03-25,406.8699951171875,410.4599914550781,403.8599853515625,404.94000244140625,1683900,390.201171875
2024-03-26,406.0899963378906,409.3299865722656,404.5199890136719,406.17999267578125,1407000,391.3960266113281
2024-03-27,409.6199951171875,415.489990234375,408.3699951171875,415.25,2353600,400.1358947753906
2024-03-28,416.2099914550781,419.20001220703125,414.9800109863281,417.69000244140625,2409700,402.4870910644531
2024-04-01,416.67999267578125,417.95001220703125,412.0,413.510009765625,1863900,398.4592590332031
2024-04-02,410.739990234375,413.1700134277344,407.6199951171875,410.1499938964844,1976000,395.2215270996094
2024-04-03,411.0,416.6300048828125,411.0,414.0,1549200,398.9313659667969
2024-04-04,418.0,419.0,405.70001220703125,406.25,1704700,391.4635009765625
2024-04-05,406.55999755859375,409.1400146484375,401.4700012207031,408.07000732421875,1694900,393.2172546386719
2024-04-08,409.1000061035156,412.5299987792969,407.54998779296875,410.5400085449219,1181900,395.597412109375
2024-04-09,411.510009765625,413.2200012207031,407.04998779296875,410.7099914550781,1247200,395.7611083984375
2024-04-10,404.010009765625,405.45001220703125,397.2900085449219,400.760009765625,1903300,386.17333984375
2024-04-11,400.4800109863281,401.4700012207031,394.8399963378906,397.4800109863281,2176200,383.0127258300781
2024-04-12,392.8399963378906,394.0899963378906,387.1199951171875,389.489990234375,2815800,375.3134765625
2024-04-15,407.0,412.8699951171875,398.69000244140625,400.8800048828125,6177000,386.28900146484375
2024-04-16,404.45001220703125,404.9700012207031,395.17999267578125,396.8599853515625,3459700,382.415283203125
2024-04-17,402.3999938964844,407.1199951171875,401.17999267578125,403.9100036621094,4373800,389.2086486816406
2024-04-18,405.489990234375,407.8599853515625,402.4100036621094,403.1099853515625,2776300,388.4377746582031
2024-04-19,404.05999755859375,408.0,403.010009765625,404.0,2805500,389.2954406738281
2024-04-22,406.94000244140625,417.9800109863281,404.57000732421875,417.3500061035156,4165600,402.15948486328125
2024-04-23,417.7099914550781,425.3500061035156,416.20001220703125,424.0,2662300,408.5674133300781
2024-04-24,421.5,424.5799865722656,419.6099853515625,423.0400085449219,1575900,407.6424255371094
2024-04-25,420.989990234375,423.6099853515625,414.8500061035156,420.04998779296875,1970100,404.7611999511719
2024-04-26,420.2300109863281,428.5299987792969,419.6400146484375,427.57000732421875,2322700,412.0075378417969
2024-04-29,427.57000732421875,433.3299865722656,427.20001220703125,430.80999755859375,2453000,415.12957763671875
2024-04-30,428.5,431.3900146484375,426.0,426.7099914550781,1829900,411.1788024902344
2024-05-01,426.69000244140625,433.42999267578125,425.19000244140625,426.95001220703125,2310100,411.4100646972656
2024-05-02,431.20001220703125,433.6499938964844,428.1700134277344,432.57000732421875,2087500,416.8254699707031
2024-05-03,435.0,442.29998779296875,434.9200134277344,438.17999267578125,2406300,422.2312927246094
2024-05-06,441.75,444.3800048828125,439.67999267578125,443.6700134277344,1914300,427.5215148925781
2024-05-07,445.1700134277344,447.4200134277344,442.8699951171875,443.79998779296875,2058200,427.64678955078125
2024-05-08,442.79998779296875,448.0199890136719,442.04998779296875,446.95001220703125,2006700,430.6821594238281
2024-05-09,446.3399963378906,456.42999267578125,446.3399963378906,455.55999755859375,2710200,438.9787292480469
2024-05-10,456.5199890136719,458.75,454.32000732421875,454.7300109863281,1823900,438.1789245605469
2024-05-13,456.2699890136719,457.20001220703125,453.32000732421875,453.55999755859375,1579600,437.0515441894531
2024-05-14,454.8399963378906,461.7699890136719,454.010009765625,458.4700012207031,2412900,441.7828063964844
2024-05-15,461.5899963378906,466.19000244140625,460.95001220703125,466.0899963378906,2217700,449.12542724609375
2024-05-16,464.3699951171875,468.25,462.2799987792969,464.5199890136719,2070300,447.61260986328125
2024-05-17,466.3800048828125,468.6600036621094,464.25,467.7200012207031,1655900,450.6961364746094
2024-05-20,468.20001220703125,471.4800109863281,462.6000061035156,462.94000244140625,2591500,446.0900573730469
2024-05-21,462.2300109863281,471.30999755859375,462.20001220703125,470.4100036621094,2762600,453.28826904296875
2024-05-22,467.3599853515625,470.3299865722656,459.75,462.3800048828125,2729500,445.550537109375
2024-05-23,464.2300109863281,464.30999755859375,457.4100036621094,458.1499938964844,2254500,441.4744567871094
2024-05-24,459.8399963378906,465.25,459.1000061035156,461.17999267578125,1932200,444.3941650390625
2024-05-28,459.94000244140625,463.69000244140625,458.9100036621094,459.80999755859375,1930800,443.0740051269531
2024-05-29,454.8399963378906,458.739990234375,451.6499938964844,457.1700134277344,2315700,440.5301208496094
2024-05-30,453.0,455.8599853515625,447.6000061035156,450.2300109863281,2135000,436.4681701660156
2024-05-31,449.760009765625,456.7699890136719,448.1199951171875,456.5199890136719,2638300,442.56591796875
2024-06-03,458.8699951171875,458.8699951171875,450.20001220703125,454.9800109863281,1930700,441.0730285644531
2024-06-04,450.5,457.7099914550781,449.2099914550781,455.29998779296875,1835000,441.38323974609375
2024-06-05,457.54998779296875,463.0199890136719,457.5,461.67999267578125,1678900,447.5682067871094
2024-06-06,461.82000732421875,464.5199890136719,457.010009765625,458.1000061035156,1598000,444.09765625
2024-06-07,455.44000244140625,461.1600036621094,454.5,454.9100036621094,1736100,441.005126953125
2024-06-10,452.3299865722656,455.3599853515625,450.29998779296875,453.54998779296875,1698600,439.6866760253906
2024-06-11,451.0400085449219,451.8599853515625,443.3800048828125,444.2699890136719,1938200,430.6903991699219
