,Open,High,Low,Close,Volume,Adj Close
2024-03-01,78.16000366210938,81.18000030517578,77.7699966430664,81.02999877929688,2721400,76.04228973388672
2024-03-04,78.94999694824219,80.44999694824219,78.0,78.93000030517578,3094700,74.0715560913086
2024-03-05,78.69999694824219,79.69000244140625,78.37000274658203,78.56999969482422,1524400,73.73370361328125
2024-03-06,79.5199966430664,80.87000274658203,79.12000274658203,80.44000244140625,1361000,75.48860931396484
2024-03-07,80.55999755859375,81.05999755859375,79.66000366210938,81.0199966430664,1206100,76.03291320800781
2024-03-08,81.63999938964844,82.19000244140625,81.02999877929688,81.37000274658203,1492500,76.36137390136719
2024-03-11,81.04000091552734,81.70999908447266,80.16000366210938,80.69000244140625,1437900,75.72322082519531
2024-03-12,80.62000274658203,81.11000061035156,80.08000183105469,80.87000274658203,1053600,75.89215087890625
2024-03-13,80.76000213623047,80.80000305175781,79.62000274658203,80.0999984741211,1590300,75.16952514648438
2024-03-14,78.9800033569336,79.13999938964844,77.06999969482422,78.05000305175781,1665200,73.84496307373047
2024-03-15,77.55000305175781,79.2300033569336,77.55000305175781,78.61000061035156,3032300,74.37479400634766
2024-03-18,78.91000366210938,79.81999969482422,78.5,79.68000030517578,1185000,75.38714599609375
2024-03-19,79.77999877929688,79.98999786376953,78.87000274658203,79.93000030517578,1241000,75.62366485595703
2024-03-20,79.63999938964844,80.29000091552734,79.2300033569336,80.16999816894531,1110900,75.85074615478516
2024-03-21,80.62999725341797,81.44000244140625,80.45999908447266,80.93000030517578,1338100,76.5698013305664
2024-03-22,80.80000305175781,80.8499984741211,79.22000122070312,79.45999908447266,1225400,75.17899322509766
2024-03-25,79.5999984741211,79.80999755859375,78.16000366210938,78.16999816894531,1175200,73.95849609375
2024-03-26,78.18000030517578,78.6500015258789,77.8499984741211,77.94999694824219,1250400,73.75035095214844
2024-03-27,78.7699966430664,80.16999816894531,78.63999938964844,80.13999938964844,1203100,75.82237243652344
2024-03-28,80.25,80.79000091552734,79.97000122070312,80.20999908447266,1345300,75.88858795166016
2024-04-01,80.20999908447266,80.37999725341797,79.05999755859375,79.54000091552734,939200,75.25469207763672
2024-04-02,78.86000061035156,78.93000030517578,78.0,78.75,1356100,74.50725555419922
2024-04-03,78.5,79.55000305175781,78.29000091552734,79.20999908447266,950300,74.94246673583984
2024-04-04,80.0,80.37999725341797,78.37999725341797,78.69999694824219,800700,74.45994567871094
2024-04-05,78.4800033569336,79.1500015258789,78.25,78.63999938964844,916300,74.40316772460938
2024-04-08,78.75,79.12000274658203,78.37000274658203,78.73999786376953,776800,74.49778747558594
2024-04-09,79.1500015258789,79.30999755859375,78.33000183105469,79.19999694824219,938000,74.9330062866211
2024-04-10,77.5,77.88999938964844,75.45999908447266,75.69000244140625,1901500,71.61211395263672
2024-04-11,76.5999984741211,77.33000183105469,75.75,76.61000061035156,994600,72.4825439453125
2024-04-12,75.94999694824219,76.55000305175781,75.4000015258789,76.0199966430664,1047500,71.92433166503906
2024-04-15,76.68000030517578,76.69000244140625,74.26000213623047,74.83999633789062,1191000,70.80789947509766
2024-04-16,74.69000244140625,75.36000061035156,73.52999877929688,74.70999908447266,1124600,70.68490600585938
2024-04-17,74.98999786376953,75.47000122070312,74.19000244140625,75.1500015258789,1244500,71.1011962890625
2024-04-18,75.47000122070312,75.62999725341797,74.41000366210938,74.41999816894531,869000,70.41053771972656
2024-04-19,74.75,75.26000213623047,74.48999786376953,75.0999984741211,1093200,71.05390167236328
2024-04-22,75.3499984741211,75.97000122070312,74.75,75.8499984741211,926200,71.76348876953125
2024-04-23,76.18000030517578,76.94000244140625,75.77999877929688,76.5999984741211,774700,72.47308349609375
