,Open,High,Low,Close,Volume,Adj Close
2024-03-01,142.4499969482422,144.13999938964844,142.3699951171875,143.27999877929688,2003800,135.17852783203125
2024-03-04,143.50999450683594,147.42999267578125,142.97999572753906,144.6999969482422,4296400,136.5182342529297
2024-03-05,144.58999633789062,147.58999633789062,143.0800018310547,144.30999755859375,2678100,136.15029907226562
2024-03-06,145.50999450683594,145.75,142.1999969482422,144.44000244140625,2885900,136.27293395996094
2024-03-07,145.3699951171875,150.5,143.92999267578125,149.02999877929688,3613700,140.60342407226562
2024-03-08,148.66000366210938,150.6999969482422,148.3300018310547,149.52999877929688,2085700,141.0751495361328
2024-03-11,148.97999572753906,151.17999267578125,147.6199951171875,150.5399932861328,2795400,142.02801513671875
2024-03-12,150.2899932861328,152.35000610351562,148.1999969482422,150.72999572753906,2976300,142.20729064941406
2024-03-13,154.0,160.47999572753906,154.0,158.6300048828125,4772100,149.66061401367188
2024-03-14,159.41000366210938,161.10000610351562,157.64999389648438,159.38999938964844,3561400,150.37765502929688
2024-03-15,161.61000061035156,166.10000610351562,161.60000610351562,163.6999969482422,9134400,154.4439239501953
2024-03-18,165.35000610351562,167.3300018310547,163.10000610351562,166.2899932861328,4444500,156.88748168945312
2024-03-19,166.08999633789062,168.0,165.0,167.38999938964844,3957000,157.92527770996094
2024-03-20,166.5800018310547,171.16000366210938,166.05999755859375,169.57000732421875,3952600,159.98202514648438
2024-03-21,170.3699951171875,171.85000610351562,168.86000061035156,170.97999572753906,3685700,161.3123016357422
2024-03-22,170.02999877929688,171.2100067138672,168.86000061035156,169.63999938964844,3497500,160.0480499267578
2024-03-25,170.6999969482422,172.4600067138672,168.42999267578125,168.49000549316406,2767900,158.9630889892578
2024-03-26,168.86000061035156,170.6699981689453,166.77000427246094,167.25,3025300,157.793212890625
2024-03-27,168.10000610351562,169.6699981689453,165.6300048828125,167.80999755859375,3098600,158.32151794433594
2024-03-28,168.07000732421875,171.24000549316406,166.00999450683594,170.69000244140625,3325900,161.03871154785156
2024-04-01,170.11000061035156,173.07000732421875,167.11000061035156,172.63999938964844,2775400,162.87844848632812
2024-04-02,173.1699981689453,177.32000732421875,172.75,177.22000122070312,3152100,167.19947814941406
2024-04-03,179.1199951171875,182.72999572753906,177.74000549316406,180.3699951171875,4127500,170.17135620117188
2024-04-04,180.69000244140625,183.7899932861328,180.11000061035156,180.61000061035156,3212800,170.3977813720703
2024-04-05,183.0,184.7899932861328,181.19000244140625,183.38999938964844,2418900,173.02061462402344
2024-04-08,183.02999877929688,183.3800048828125,180.75,180.88999938964844,2539200,170.66195678710938
2024-04-09,182.0,182.10000610351562,176.11000061035156,176.25999450683594,3502100,166.29373168945312
2024-04-10,175.24000549316406,177.6999969482422,173.6300048828125,175.6999969482422,3472200,165.76541137695312
2024-04-11,176.14999389648438,177.32000732421875,174.4499969482422,177.0399932861328,2414400,167.02963256835938
2024-04-12,177.69000244140625,178.38999938964844,172.3800048828125,173.5399932861328,2452400,163.72755432128906
2024-04-15,174.0800018310547,174.94000244140625,169.88999938964844,170.6699981689453,2413500,161.01979064941406
2024-04-16,170.60000610351562,171.22999572753906,166.57000732421875,168.99000549316406,2126300,159.43482971191406
2024-04-17,169.27000427246094,170.2899932861328,166.5399932861328,167.27999877929688,2469700,157.8214874267578
2024-04-18,167.83999633789062,168.0,160.99000549316406,162.49000549316406,3115000,153.30235290527344
2024-04-19,163.0,165.5500030517578,162.22000122070312,163.88999938964844,2437500,154.6231689453125
2024-04-22,163.88999938964844,167.3000030517578,162.36000061035156,165.89999389648438,2130000,156.51953125
