날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,10580,10730,10500,10500,937660,-0.7561436672967864
2025-03-05,10650,10800,10510,10570,589566,0.6666666666666667
2025-03-06,10630,10710,10590,10670,507081,0.9460737937559129
2025-03-07,10660,10670,10520,10560,557021,-1.0309278350515463
2025-03-10,10500,10600,10470,10530,450653,-0.2840909090909091
2025-03-11,10400,10530,10330,10450,646973,-0.7597340930674265
2025-03-12,10450,10750,10440,10690,815051,2.2966507177033493
2025-03-13,10700,10820,10630,10730,1184208,0.37418147801683815
2025-03-14,10740,10740,10600,10710,569189,-0.1863932898415657
2025-03-17,10710,10900,10710,10900,886983,1.7740429505135387
2025-03-18,10870,10890,10770,10810,715448,-0.8256880733944955
2025-03-19,10870,10920,10810,10860,560142,0.46253469010175763
2025-03-20,10820,10870,10750,10820,600899,-0.3683241252302026
2025-03-21,10770,10840,10740,10750,1425804,-0.6469500924214419
2025-03-24,10710,10780,10670,10710,534047,-0.37209302325581395
2025-03-25,10690,10840,10690,10800,700824,0.8403361344537815
2025-03-26,10800,10820,10760,10760,510334,-0.3703703703703704
2025-03-27,10770,10810,10700,10720,988311,-0.37174721189591076
2025-03-28,10390,10440,10320,10370,728800,-3.264925373134328
2025-03-31,10300,10310,10150,10300,813812,-0.6750241080038573
2025-04-01,10250,10340,10180,10300,669254,0.0
2025-04-02,10250,10330,10190,10250,751721,-0.48543689320388345
2025-04-03,10010,10310,9960,10310,619732,0.5853658536585366
2025-04-04,10300,10580,10230,10550,807034,2.3278370514064015
2025-04-07,10310,10490,10240,10400,1166981,-1.4218009478672986
2025-04-08,10370,10390,10260,10310,1076321,-0.8653846153846154
2025-04-09,10390,10440,10170,10440,1609852,1.2609117361784674
2025-04-10,10450,10520,10240,10500,1569332,0.5747126436781609
2025-04-11,10430,10730,10380,10730,882328,2.1904761904761907
2025-04-14,10630,10780,10590,10780,452434,0.4659832246039142
2025-04-15,10680,10790,10680,10770,369292,-0.0927643784786642
2025-04-16,10780,11230,10760,11200,1627014,3.9925719591457756
2025-04-17,11200,11210,11080,11110,533310,-0.8035714285714285
2025-04-18,11110,11480,11100,11310,1326279,1.8001800180018002
2025-04-21,11350,11540,11340,11530,909916,1.9451812555260832
2025-04-22,11440,11690,11430,11690,899826,1.3876843018213356
2025-04-23,11680,11710,11570,11700,860722,0.0855431993156544
2025-04-24,11600,11680,11480,11540,761137,-1.3675213675213675
2025-04-25,11500,11570,11400,11480,1055551,-0.5199306759098787
2025-04-28,11760,11960,11600,11910,2787689,3.7456445993031355
