날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,62400,63900,60900,61000,207914,-2.2435897435897436
2025-03-05,62300,74200,62000,72000,1074795,18.0327868852459
2025-03-06,72900,74000,68800,72800,409711,1.1111111111111112
2025-03-07,71300,80000,71300,77900,817372,7.0054945054945055
2025-03-10,78300,78300,74600,76800,346777,-1.4120667522464698
2025-03-11,74700,76000,73500,74400,228543,-3.125
2025-03-12,74700,76000,72800,74900,254294,0.6720430107526881
2025-03-13,75100,79100,73600,75400,492195,0.6675567423230975
2025-03-14,76000,78300,73300,74100,222175,-1.7241379310344827
2025-03-17,74500,75400,69400,69800,370090,-5.802968960863698
2025-03-18,70000,71100,67900,68700,188480,-1.5759312320916905
2025-03-19,68700,72800,68700,71000,302495,3.3478893740902476
2025-03-20,71000,72600,69800,70200,149009,-1.1267605633802817
2025-03-21,70100,70200,67900,69300,155979,-1.282051282051282
2025-03-24,69500,70200,67600,67900,59865,-2.0202020202020203
2025-03-25,67900,68300,65700,66300,121017,-2.3564064801178204
2025-03-26,67000,68600,66700,68100,87978,2.7149321266968327
2025-03-27,68100,72350,67700,71800,209410,5.4331864904552125
2025-03-28,70500,70900,67500,67800,156751,-5.571030640668524
2025-03-31,67000,67000,64000,65400,205738,-3.5398230088495577
2025-04-01,66100,66500,63200,65600,173505,0.3058103975535168
2025-04-02,65300,65900,62800,63000,221086,-3.9634146341463414
2025-04-03,61100,61800,59300,59800,304671,-5.079365079365079
2025-04-04,58700,61200,57900,60900,231381,1.839464882943144
2025-04-07,57000,58800,56500,57100,125602,-6.239737274220033
2025-04-08,57900,58300,55900,56200,141053,-1.5761821366024518
2025-04-09,55500,57200,53800,54400,123869,-3.202846975088968
2025-04-10,57200,58000,56300,57800,215326,6.25
2025-04-11,56800,58800,55600,58800,147861,1.7301038062283738
2025-04-14,59100,60700,57900,58600,114489,-0.3401360544217687
2025-04-15,59200,60100,58600,59100,99497,0.8532423208191127
2025-04-16,60700,61900,59700,60200,147272,1.8612521150592216
2025-04-17,60000,60600,58800,59300,87731,-1.495016611295681
2025-04-18,59700,60700,59400,60400,44980,1.854974704890388
2025-04-21,60800,61300,59600,61000,52531,0.9933774834437087
2025-04-22,60300,62700,60300,61300,80871,0.49180327868852464
2025-04-23,62100,63800,61700,62900,91793,2.6101141924959217
2025-04-24,62900,63600,62000,62800,73911,-0.1589825119236884
2025-04-25,63300,64800,62900,63700,92889,1.4331210191082804
2025-04-28,63600,64300,61600,61900,90934,-2.8257456828885403
2025-04-29,62300,62800,61600,62000,84699,0.16155088852988692
2025-04-30,61600,62100,59900,60300,104565,-2.741935483870968
2025-05-02,60100,60600,59400,60100,49053,-0.33167495854063017
2025-05-07,61100,66000,60600,66000,237601,9.816971713810316
2025-05-08,65200,66500,64800,65400,117639,-0.9090909090909091
2025-05-09,65400,66700,61100,61800,128493,-5.5045871559633035
2025-05-12,63300,65100,62000,65100,98019,5.339805825242718
2025-05-13,64500,65600,63000,63300,68007,-2.7649769585253456
2025-05-14,64300,65500,58900,59200,369453,-6.477093206951026
2025-05-15,59300,59300,58400,58700,103193,-0.8445945945945946
2025-05-16,59200,59200,57600,58300,79627,-0.6814310051107325
2025-05-19,58400,59300,57000,57700,110679,-1.0291595197255576
2025-05-20,57900,58000,55400,56600,171695,-1.9064124783362217
2025-05-21,56700,57300,56400,56700,58723,0.17667844522968199
2025-05-22,56500,57800,55800,57000,87477,0.5291005291005291
2025-05-23,56800,57200,56000,56400,63058,-1.0526315789473684
2025-05-26,56300,58300,56300,57900,87284,2.6595744680851063
2025-05-27,57400,58600,56900,57900,80327,0.0
2025-05-28,58000,59800,57500,59500,135136,2.763385146804836
2025-05-29,59900,60600,59200,59700,142692,0.33613445378151263
2025-05-30,59600,60000,58900,59700,143185,0.0
2025-06-02,59200,59500,58300,59200,83953,-0.8375209380234505
2025-06-04,59800,61300,59000,60200,126829,1.6891891891891893
2025-06-05,60500,61600,60000,61100,114336,1.495016611295681
2025-06-09,61300,62100,60700,61600,121484,0.8183306055646482
2025-06-10,61800,68800,61600,66900,454920,8.603896103896105
