날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,21950,22450,21450,21500,104464,-1.6018306636155606
2025-03-05,21650,22800,21650,22650,147464,5.348837209302325
2025-03-06,22550,23600,22550,23400,253517,3.3112582781456954
2025-03-07,23300,23650,23100,23350,83560,-0.2136752136752137
2025-03-10,23350,23750,23300,23700,95759,1.4989293361884368
2025-03-11,23200,23500,23100,23200,115921,-2.109704641350211
2025-03-12,23150,23350,22850,23200,71574,0.0
2025-03-13,23100,23200,22800,23200,111957,0.0
2025-03-14,23050,23150,22650,22950,55222,-1.0775862068965518
2025-03-17,23050,23250,22950,23250,51969,1.3071895424836601
2025-03-18,23250,23300,22950,23150,41807,-0.43010752688172044
2025-03-19,23250,23300,23100,23250,55662,0.4319654427645789
2025-03-20,23250,23450,23100,23100,60454,-0.6451612903225806
2025-03-21,23100,23300,23000,23250,77217,0.6493506493506493
2025-03-24,23250,23350,23150,23250,45158,0.0
2025-03-25,23150,23250,22900,23200,65210,-0.21505376344086022
2025-03-26,23100,23250,23000,23050,75503,-0.646551724137931
2025-03-27,23000,23200,22900,23000,103411,-0.21691973969631237
2025-03-28,22000,22400,21800,22400,100578,-2.608695652173913
2025-03-31,22200,22200,21050,21400,127335,-4.464285714285714
2025-04-01,21450,21800,21250,21550,47135,0.7009345794392523
2025-04-02,21550,21550,20750,20900,141913,-3.0162412993039442
2025-04-03,20550,20850,20050,20750,83338,-0.7177033492822966
2025-04-04,20350,21500,20300,21350,64573,2.891566265060241
2025-04-07,20650,20950,20350,20650,95113,-3.278688524590164
2025-04-08,20700,21000,20450,20600,59535,-0.24213075060532688
2025-04-09,20350,20600,20050,20200,91511,-1.9417475728155338
2025-04-10,20700,20950,20450,20900,67685,3.4653465346534658
2025-04-11,20500,20750,20200,20550,47620,-1.674641148325359
2025-04-14,20600,20850,20350,20700,38703,0.7299270072992701
2025-04-15,20550,21000,20550,20900,42545,0.966183574879227
2025-04-16,20850,21100,20850,21050,31252,0.7177033492822966
2025-04-17,21200,21250,20850,20950,36228,-0.4750593824228029
2025-04-18,20950,21250,20900,21150,33727,0.9546539379474941
2025-04-21,21200,21300,20900,21300,48860,0.7092198581560284
2025-04-22,21200,21350,21100,21350,46726,0.2347417840375587
2025-04-23,21450,22550,21400,22300,150212,4.449648711943794
2025-04-24,22150,22650,22150,22300,69810,0.0
