날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,24550,25500,24400,25150,591496,2.4439918533604885
2025-03-05,25150,25600,24150,25250,779474,0.3976143141153081
2025-03-06,26000,26850,25250,26500,891604,4.9504950495049505
2025-03-07,26250,26800,25650,25850,547394,-2.4528301886792456
2025-03-10,27200,30850,26900,29750,9804881,15.087040618955513
2025-03-11,28700,30050,28150,29400,2068205,-1.1764705882352942
2025-03-12,29150,29650,27400,27700,1589921,-5.782312925170068
2025-03-13,28550,30350,28050,29050,2867225,4.873646209386282
2025-03-14,28800,29200,28300,28500,538755,-1.8932874354561102
2025-03-17,28600,28700,27800,28050,775611,-1.5789473684210527
2025-03-18,28100,30650,27950,29500,2805128,5.169340463458111
2025-03-19,29500,30050,28850,29100,531634,-1.3559322033898304
2025-03-20,29100,29250,27350,27450,965836,-5.670103092783505
2025-03-21,26700,28800,26650,28750,652097,4.735883424408015
2025-03-24,28150,28450,27700,27850,316676,-3.130434782608696
2025-03-25,28200,28800,26800,27050,662258,-2.872531418312388
2025-03-26,27000,27050,26000,26450,491323,-2.2181146025878005
2025-03-27,26450,26700,24850,24900,609170,-5.8601134215500945
2025-03-28,24850,25700,24500,25550,484937,2.610441767068273
2025-03-31,24900,26800,24900,26500,500618,3.7181996086105675
2025-04-01,27000,27300,26600,27250,255709,2.8301886792452833
2025-04-02,27900,28600,27150,27900,504026,2.385321100917431
2025-04-03,27050,28100,27050,27950,411695,0.17921146953405018
2025-04-04,27450,28900,26900,27900,409153,-0.17889087656529518
2025-04-07,26500,26800,24750,24900,478374,-10.75268817204301
2025-04-08,26100,26950,25550,26700,380892,7.228915662650602
2025-04-09,27500,27550,25500,26150,514494,-2.0599250936329585
2025-04-10,27850,28300,27100,28150,519019,7.648183556405354
2025-04-11,28650,32050,28400,31200,2609697,10.8348134991119
2025-04-14,32700,34000,32350,33900,2184243,8.653846153846153
2025-04-15,34850,35000,33300,33900,895779,0.0
2025-04-16,34100,34600,32950,33900,612943,0.0
2025-04-17,33800,34800,33500,34350,567932,1.3274336283185841
2025-04-18,34650,34800,33150,33950,496130,-1.1644832605531297
2025-04-21,33500,33950,32200,33050,721969,-2.6509572901325478
2025-04-22,32300,33900,32300,33550,475112,1.5128593040847202
2025-04-23,33750,33850,33000,33800,339727,0.7451564828614009
2025-04-24,33800,35900,33300,34700,1036676,2.6627218934911245
2025-04-25,35650,37200,35050,36750,1000466,5.9077809798270895
2025-04-28,37650,38650,37200,37700,764190,2.585034013605442
2025-04-29,38000,38500,36150,37150,636008,-1.4588859416445623
2025-04-30,37600,37800,36100,36900,354782,-0.6729475100942126
2025-05-02,36750,37800,36700,37650,267608,2.0325203252032518
2025-05-07,38350,38800,37350,37600,385668,-0.13280212483399734
2025-05-08,37800,39500,37450,38650,440026,2.7925531914893615
2025-05-09,39100,41950,38850,40850,772623,5.692108667529108
2025-05-12,41150,41150,37900,38100,675391,-6.731946144430845
2025-05-13,37400,40000,36000,39950,636609,4.8556430446194225
2025-05-14,39600,40800,39550,39750,348911,-0.5006257822277848
2025-05-15,39900,40250,38875,39700,249003,-0.12578616352201258
2025-05-16,39650,40600,39350,39500,293728,-0.5037783375314862
2025-05-19,38200,40050,38200,39750,284192,0.6329113924050633
2025-05-20,40200,40300,38450,38700,323319,-2.6415094339622645
2025-05-21,39400,42500,39400,41200,838699,6.459948320413436
2025-05-22,40650,41750,39900,41250,393636,0.12135922330097086
2025-05-23,42000,42000,40500,41500,255578,0.6060606060606061
2025-05-26,40900,42900,40600,41950,429336,1.0843373493975903
2025-05-27,42600,42600,41050,41500,301307,-1.0727056019070322
2025-05-28,41500,41750,39550,39850,606554,-3.975903614457831
2025-05-29,41150,44500,41100,41950,1070404,5.269761606022585
2025-05-30,41700,42750,40900,42700,953185,1.7878426698450536
2025-06-02,42950,42950,41400,42050,346933,-1.5222482435597189
2025-06-04,42050,45100,41300,44600,709667,6.064209274673008
2025-06-05,44750,45150,44000,44500,373574,-0.2242152466367713
2025-06-09,44200,44500,41550,42300,749450,-4.943820224719101
2025-06-10,42300,43300,41650,43300,574180,2.3640661938534278
2025-06-11,43550,43600,42350,43350,263258,0.11547344110854503
2025-06-12,43200,44850,42950,44050,350221,1.6147635524798154
2025-06-13,44550,47350,44200,46000,1133333,4.426787741203178
2025-06-16,45500,49450,45400,49350,597390,7.282608695652174
2025-06-17,49800,52000,48050,49950,659561,1.21580547112462
2025-06-18,50600,53600,49900,52100,557567,4.3043043043043046
2025-06-19,53800,54500,52600,54200,414818,4.030710172744722
2025-06-20,52900,53500,50700,52500,444552,-3.136531365313653
2025-06-23,53200,54400,52200,54000,416323,2.857142857142857
2025-06-24,55900,56800,54400,55600,342098,2.9629629629629632
2025-06-25,55500,55500,52100,52400,523778,-5.755395683453238
2025-06-26,52200,52400,48550,50500,579325,-3.6259541984732824
2025-06-27,50500,51500,49750,50100,210545,-0.7920792079207921
2025-06-30,50000,51600,49900,50300,262823,0.39920159680638717
2025-07-01,50400,51000,49250,50000,296100,-0.5964214711729622
2025-07-02,50000,50000,47550,48750,428863,-2.5
2025-07-03,48750,49150,43800,44550,1036013,-8.615384615384615
2025-07-04,44450,44550,41100,42300,759162,-5.05050505050505
2025-07-07,41650,44750,41450,44450,510006,5.08274231678487
2025-07-08,45450,46700,44000,45900,427003,3.262092238470191
2025-07-09,47250,48200,46550,47650,346625,3.812636165577342
2025-07-10,48600,50300,47850,49250,351806,3.3578174186778593
2025-07-11,49950,50300,47350,47350,457730,-3.857868020304569
2025-07-14,46400,48350,46050,47700,229735,0.7391763463569165
2025-07-15,47750,49200,46850,48900,250065,2.515723270440252
2025-07-16,49500,50600,48400,49400,406102,1.0224948875255624
2025-07-17,49150,50000,48800,49600,182965,0.4048582995951417
2025-07-18,49600,50900,48850,50600,288066,2.0161290322580645
2025-07-21,51200,53800,50900,53000,404929,4.743083003952568
2025-07-22,53000,57500,52300,57500,987301,8.49056603773585
2025-07-23,56800,56800,53800,56600,467685,-1.565217391304348
2025-07-24,56400,58800,56400,57800,410552,2.1201413427561837
2025-07-25,59100,65600,56800,64400,1163280,11.418685121107266
2025-07-28,65700,66600,63500,65700,505533,2.018633540372671
2025-07-29,66500,68700,64700,66700,422319,1.5220700152207
2025-07-30,66300,69200,65200,68200,335557,2.2488755622188905
2025-07-31,70200,73300,63200,65700,1286728,-3.6656891495601176
2025-08-01,66300,66500,62100,64700,757952,-1.5220700152207
