날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,104900,105800,103500,103800,13262,-1.0486177311725453
2025-03-05,103900,105500,103800,104600,14786,0.7707129094412332
2025-03-06,106000,107800,105000,107200,19586,2.48565965583174
2025-03-07,107300,109900,105900,108500,28952,1.212686567164179
2025-03-10,108300,108900,107400,108000,11932,-0.4608294930875576
2025-03-11,107000,109200,105900,107400,17762,-0.5555555555555556
2025-03-12,107100,109200,107100,108100,8010,0.6517690875232774
2025-03-13,108100,109000,106100,107200,21819,-0.8325624421831638
2025-03-14,107800,108800,106500,107100,8312,-0.09328358208955223
2025-03-17,107100,108800,107100,108500,7351,1.3071895424836601
2025-03-18,109300,109300,107000,107400,11037,-1.0138248847926268
2025-03-19,108000,109700,107800,109200,13052,1.675977653631285
2025-03-20,109700,111800,108900,111200,26091,1.8315018315018317
2025-03-21,111200,113100,110300,111900,61933,0.6294964028776978
2025-03-24,112100,114000,111900,112200,13879,0.2680965147453083
2025-03-25,111600,113500,110300,111000,14415,-1.06951871657754
2025-03-26,112100,112100,110300,110300,12636,-0.6306306306306306
2025-03-27,109100,111600,109100,109600,13421,-0.6346328195829556
2025-03-28,108500,109000,106700,108700,12730,-0.8211678832116789
2025-03-31,108300,109000,105300,106900,20836,-1.6559337626494939
2025-04-01,108300,108300,105400,106100,14073,-0.7483629560336763
2025-04-02,105600,107000,104900,106000,14518,-0.0942507068803016
2025-04-03,104100,106300,102700,106300,20223,0.2830188679245283
2025-04-04,106100,107600,104400,107500,14953,1.1288805268109126
2025-04-07,103600,105700,102500,104500,14481,-2.7906976744186047
2025-04-08,105500,105500,103200,103400,11653,-1.0526315789473684
2025-04-09,103300,104100,101000,101900,10916,-1.4506769825918762
2025-04-10,103800,105200,103300,105200,12834,3.23846908734053
2025-04-11,103900,104700,102500,104200,4488,-0.9505703422053232
2025-04-14,104300,105500,103900,105000,4791,0.7677543186180422
2025-04-15,105900,106500,104800,106300,6170,1.2380952380952381
2025-04-16,106100,107500,106000,106900,6134,0.5644402634054563
2025-04-17,108300,108300,106200,107200,6420,0.2806361085126286
2025-04-18,106500,107300,106200,107300,7428,0.09328358208955223
2025-04-21,107100,107600,106000,107000,5155,-0.27958993476234856
2025-04-22,106800,107300,106000,106500,8060,-0.46728971962616817
2025-04-23,108200,108200,106400,107500,7570,0.9389671361502347
2025-04-24,108000,109500,107700,108600,7747,1.0232558139534882
2025-04-25,108600,110600,108600,109700,10679,1.0128913443830572
2025-04-28,109000,110000,107800,108300,16845,-1.276207839562443
2025-04-29,108300,111500,108100,109700,26118,1.2927054478301014
2025-04-30,108300,110300,108300,109700,14754,0.0
2025-05-02,108800,110500,108100,109300,10781,-0.3646308113035551
2025-05-07,110300,110900,105200,106900,30765,-2.1957913998170175
2025-05-08,106000,106600,103200,103500,59658,-3.1805425631431246
2025-05-09,104000,105000,103200,103600,16659,0.0966183574879227
2025-05-12,104300,105400,103900,105300,14851,1.6409266409266408
2025-05-13,104800,105400,103200,103700,26752,-1.519468186134853
2025-05-14,103800,104100,102900,103700,15869,0.0
2025-05-15,103200,103700,103100,103200,10362,-0.4821600771456124
2025-05-16,103500,103800,102000,102600,19963,-0.5813953488372093
2025-05-19,102700,103600,102100,102300,12528,-0.29239766081871343
2025-05-20,103200,103200,101800,102100,13746,-0.19550342130987292
2025-05-21,102000,102100,100300,100600,28842,-1.4691478942213516
2025-05-22,100600,102400,100400,102000,15348,1.3916500994035785
2025-05-23,101300,101900,100700,101200,11162,-0.7843137254901961
2025-05-26,101200,102200,100200,102200,16050,0.9881422924901186
2025-05-27,101200,102700,100900,101800,18672,-0.3913894324853229
2025-05-28,101500,103700,101200,103700,23007,1.8664047151277015
2025-05-29,104000,106500,103400,106500,24189,2.700096432015429
2025-05-30,105900,108200,105900,106800,27345,0.28169014084507044
2025-06-02,106500,107800,106500,107700,16552,0.8426966292134831
2025-06-04,107700,110800,107700,110600,23207,2.692664809656453
2025-06-05,109500,117500,109500,116800,65590,5.605786618444846
2025-06-09,116800,120300,116600,119000,52078,1.8835616438356164
2025-06-10,119100,120300,118300,119700,35585,0.5882352941176471
2025-06-11,119800,120300,118400,119800,25157,0.0835421888053467
2025-06-12,118500,122700,118500,120400,33061,0.5008347245409015
2025-06-13,119800,122500,117900,118800,32624,-1.3289036544850499
2025-06-16,119600,119600,116600,119100,25464,0.25252525252525254
2025-06-17,118000,120500,117400,119400,34565,0.2518891687657431
2025-06-18,118200,119700,116200,118100,30626,-1.0887772194304857
2025-06-19,117600,119200,117200,118300,20241,0.1693480101608806
2025-06-20,118700,119800,118300,119500,19335,1.0143702451394758
2025-06-23,117100,118300,116500,117300,33940,-1.8410041841004186
2025-06-24,119000,121900,118000,121100,33263,3.239556692242114
2025-06-25,120300,123000,119800,120800,25811,-0.2477291494632535
2025-06-26,121500,122000,118000,120800,29883,0.0
2025-06-27,121400,121400,118000,118900,19520,-1.5728476821192054
2025-06-30,120000,121000,117700,119200,21743,0.2523128679562658
2025-07-01,118700,127500,118700,126600,47931,6.208053691275168
2025-07-02,127000,133900,125600,132200,72262,4.423380726698262
2025-07-03,132200,132200,129300,130400,28857,-1.361573373676248
2025-07-04,130000,130300,126500,126700,13787,-2.8374233128834354
2025-07-07,127500,134900,125800,131000,41898,3.3938437253354383
2025-07-08,132000,132000,128900,130400,15496,-0.45801526717557256
2025-07-09,131800,132800,128700,130000,25372,-0.3067484662576687
2025-07-10,130600,132800,129500,132800,34719,2.1538461538461537
2025-07-11,131600,132100,128900,129800,21033,-2.2590361445783134
2025-07-14,128000,132800,128000,131100,22243,1.0015408320493067
2025-07-15,130000,131100,129000,130600,13780,-0.38138825324180015
2025-07-16,131600,131600,128600,129700,20003,-0.6891271056661562
2025-07-17,131900,133300,128300,132500,29090,2.1588280647648417
2025-07-18,132600,138500,131700,137700,49892,3.9245283018867925
2025-07-21,137600,140500,136400,139800,32194,1.5250544662309369
2025-07-22,139700,143100,139500,142500,539278,1.9313304721030045
2025-07-23,141200,142000,135500,136300,45345,-4.350877192982456
2025-07-24,134700,135800,132200,132400,45274,-2.8613352898019073
2025-07-25,131100,134200,129900,132500,33456,0.0755287009063444
2025-07-28,132500,135300,130200,131400,36202,-0.8301886792452831
2025-07-29,130400,131300,128000,131200,22307,-0.15220700152207
2025-07-30,129500,132000,129500,131100,13634,-0.07621951219512195
2025-07-31,130100,131500,129400,130000,15331,-0.8390541571319604
2025-08-01,129500,131400,127200,130300,35113,0.23076923076923078
2025-08-04,130400,137800,128700,134800,57322,3.453568687643899
2025-08-05,137000,138800,130900,131900,34532,-2.1513353115727005
2025-08-06,130500,134000,127500,129300,32061,-1.9711902956785443
2025-08-07,128400,131100,128300,130600,16985,1.005413766434648
2025-08-08,130400,131800,128100,129900,15598,-0.5359877488514548
2025-08-11,129900,129900,125500,126100,21857,-2.9253271747498073
2025-08-12,126700,126700,124500,125300,38527,-0.63441712926249
2025-08-13,125300,126000,122500,123300,16328,-1.596169193934557
2025-08-14,124000,125000,122900,123500,23272,0.16220600162206003
2025-08-18,123200,124900,122700,123600,10032,0.08097165991902834
2025-08-19,124100,124300,119900,122700,13696,-0.7281553398058253
