날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,37800,38450,37500,37600,397059,-0.79155672823219
2025-03-05,37600,38200,37600,37850,273334,0.6648936170212766
2025-03-06,38050,38500,37900,38350,410837,1.321003963011889
2025-03-07,38300,39150,38050,38400,224533,0.1303780964797914
2025-03-10,38500,39650,38500,39350,303498,2.473958333333333
2025-03-11,38800,39550,38550,38800,337116,-1.3977128335451081
2025-03-12,38650,39650,38550,39400,233332,1.5463917525773196
2025-03-13,39400,41100,39200,40700,576017,3.2994923857868024
2025-03-14,40550,40550,39900,40200,252987,-1.2285012285012284
2025-03-17,40250,40725,39700,40550,306670,0.8706467661691543
2025-03-18,40200,40900,39950,40300,316552,-0.6165228113440198
2025-03-19,40500,42300,40300,41750,513215,3.598014888337469
2025-03-20,41850,42300,41350,41400,410789,-0.8383233532934131
2025-03-21,40950,42200,40950,41700,469518,0.7246376811594203
2025-03-24,41600,42500,41600,42100,151027,0.9592326139088728
2025-03-25,42800,43550,42300,42650,443843,1.3064133016627077
2025-03-26,42900,43000,41900,42050,232251,-1.406799531066823
2025-03-27,41200,42200,40950,41800,295992,-0.5945303210463734
2025-03-28,40650,40900,39950,40050,384583,-4.186602870813397
2025-03-31,39600,39800,38900,39450,313228,-1.4981273408239701
2025-04-01,39650,40150,39000,39350,269921,-0.25348542458808615
2025-04-02,39100,40550,39100,40150,320406,2.0330368487928845
2025-04-03,38900,40000,38200,39050,359778,-2.73972602739726
2025-04-04,38350,39850,38150,38800,229151,-0.6402048655569782
2025-04-07,37550,38000,36250,37000,336638,-4.639175257731959
2025-04-08,37650,37800,35950,36450,491650,-1.4864864864864866
2025-04-09,37500,37500,36000,36200,292655,-0.6858710562414266
2025-04-10,37300,37800,37050,37750,316029,4.281767955801105
2025-04-11,37050,38000,36900,37900,168457,0.3973509933774834
2025-04-14,37600,38100,37350,38000,207561,0.2638522427440633
2025-04-15,38350,38850,38150,38350,220492,0.9210526315789472
2025-04-16,38350,39000,37950,38200,187366,-0.3911342894393742
2025-04-17,38550,38550,38100,38150,170177,-0.13089005235602094
2025-04-18,38850,38900,38200,38800,74662,1.7038007863695939
2025-04-21,38650,38950,38500,38850,56378,0.12886597938144329
2025-04-22,38850,39300,38650,39150,178140,0.7722007722007722
2025-04-23,39600,40100,39250,39950,202939,2.0434227330779056
2025-04-24,39800,40200,39600,39900,180633,-0.1251564455569462
2025-04-25,40000,40450,39950,40300,299925,1.0025062656641603
2025-04-28,40200,40850,40150,40650,155986,0.8684863523573202
2025-04-29,40750,41100,39900,41100,193226,1.107011070110701
2025-04-30,40500,41400,40450,41400,259901,0.7299270072992701
2025-05-02,41300,41600,40550,41150,191536,-0.6038647342995169
2025-05-07,41600,41900,41000,41200,247165,0.12150668286755771
2025-05-08,41000,41250,40800,40950,269200,-0.6067961165048543
2025-05-09,40950,41250,38700,39050,411091,-4.63980463980464
2025-05-12,39400,40350,39300,40200,299431,2.9449423815621
2025-05-13,39850,40250,39200,39800,496156,-0.9950248756218906
2025-05-14,39700,40700,39650,40300,227447,1.256281407035176
2025-05-15,39900,40500,39750,39850,180949,-1.1166253101736971
2025-05-16,39850,40200,39850,40150,97245,0.7528230865746549
2025-05-19,42400,42400,39700,40050,636422,-0.24906600249066002
2025-05-20,40500,40500,38600,38700,568749,-3.3707865168539324
2025-05-21,38900,39200,38450,38450,478405,-0.6459948320413437
2025-05-22,38450,38650,37500,37600,518158,-2.2106631989596877
2025-05-23,37650,37900,37400,37700,260701,0.26595744680851063
2025-05-26,37700,38250,37550,38000,189764,0.7957559681697612
2025-05-27,37750,38150,37400,37550,442173,-1.1842105263157896
2025-05-28,37650,38600,37650,38200,390149,1.7310252996005324
2025-05-29,38600,38850,38200,38750,357319,1.4397905759162304
2025-05-30,38750,39450,38450,38500,676444,-0.6451612903225806
2025-06-02,38350,39550,38000,38100,274557,-1.0389610389610389
2025-06-04,38400,38900,38200,38550,524861,1.1811023622047243
2025-06-05,38550,39400,38500,39000,447340,1.1673151750972763
2025-06-09,39300,39850,39250,39700,432089,1.7948717948717947
2025-06-10,40000,40000,39100,39350,452236,-0.8816120906801008
2025-06-11,39400,39850,39400,39750,279960,1.0165184243964422
2025-06-12,39700,40200,39650,40050,470049,0.7547169811320755
2025-06-13,39900,39900,39050,39050,486908,-2.4968789013732833
2025-06-16,39150,39400,38500,39350,280818,0.7682458386683738
2025-06-17,39150,39550,38650,39000,533929,-0.8894536213468869
2025-06-18,38650,39200,38500,38900,413215,-0.2564102564102564
2025-06-19,38900,39150,38500,38650,636138,-0.6426735218508998
2025-06-20,38850,39700,38800,39300,690119,1.6817593790426906
2025-06-23,39000,39050,38400,38500,374295,-2.035623409669211
2025-06-24,39150,39550,39050,39400,362430,2.3376623376623376
2025-06-25,39900,41000,39700,40250,517379,2.1573604060913705
2025-06-26,40500,40950,40100,40250,642350,0.0
2025-06-27,40500,40500,39300,39650,311021,-1.4906832298136645
2025-06-30,39900,40150,39600,39750,273279,0.25220680958385877
2025-07-01,39950,40850,39950,40350,280712,1.509433962264151
2025-07-02,40200,41450,40100,41450,482902,2.7261462205700124
2025-07-03,41800,43350,41700,43100,540990,3.9806996381182147
2025-07-04,43100,43400,42450,43150,327368,0.11600928074245939
2025-07-07,43150,43250,42100,42800,247463,-0.8111239860950173
2025-07-08,42100,43750,41950,43550,334601,1.7523364485981308
2025-07-09,43350,44000,42950,43600,262215,0.1148105625717566
2025-07-10,43450,44800,43450,44500,342818,2.064220183486239
2025-07-11,44100,44550,43950,44300,481643,-0.44943820224719105
2025-07-14,44050,47100,44050,46750,497873,5.530474040632054
2025-07-15,45800,47000,45800,46350,376360,-0.8556149732620321
2025-07-16,45900,46850,45750,45800,272225,-1.186623516720604
2025-07-17,45950,46200,44900,45650,335565,-0.32751091703056767
2025-07-18,46900,48150,46100,46350,477413,1.5334063526834611
2025-07-21,46500,47150,46000,46700,238545,0.7551240560949299
2025-07-22,46300,46900,46000,46350,232927,-0.7494646680942184
2025-07-23,46750,47750,46400,47150,331275,1.7259978425026967
2025-07-24,46900,48500,46900,47300,341981,0.3181336161187699
2025-07-25,46550,47600,45900,46100,482102,-2.536997885835095
2025-07-28,46150,46750,45550,46100,285871,0.0
2025-07-29,45250,45850,43800,44700,447546,-3.036876355748373
2025-07-30,44100,46000,43950,45350,384610,1.45413870246085
2025-07-31,45100,45850,44150,44450,383124,-1.9845644983461963
2025-08-01,43850,44400,42850,42900,274481,-3.487064116985377
2025-08-04,42900,43650,42550,43200,171101,0.6993006993006993
2025-08-05,43550,44250,43500,44050,227777,1.9675925925925926
2025-08-06,43700,44400,43700,44050,158825,0.0
2025-08-07,44200,44850,44050,44700,172597,1.4755959137343928
2025-08-08,44350,44850,44100,44550,125603,-0.33557046979865773
2025-08-11,44600,45250,44450,44500,154163,-0.11223344556677892
2025-08-12,44550,45400,44500,44750,166725,0.5617977528089888
2025-08-13,44350,45600,44300,45400,174059,1.452513966480447
2025-08-14,45600,45950,39500,39750,1357527,-12.444933920704845
2025-08-18,40150,40150,38950,39000,723868,-1.8867924528301887
2025-08-19,39350,39350,38300,38900,512508,-0.2564102564102564
