날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,126800,128500,124500,127500,10326,0.5520504731861199
2025-03-05,126700,130400,126700,127600,14395,0.0784313725490196
2025-03-06,128200,129500,126700,128000,14982,0.3134796238244514
2025-03-07,127500,127500,123500,123800,21429,-3.28125
2025-03-10,123800,125200,122900,123400,22350,-0.32310177705977383
2025-03-11,121600,121900,119400,120900,21444,-2.025931928687196
2025-03-12,120600,123200,119400,120200,24789,-0.5789909015715468
2025-03-13,120200,121900,119200,120300,20809,0.08319467554076539
2025-03-14,120700,121400,119600,119900,16490,-0.3325020781379884
2025-03-17,120300,120900,119400,120900,19180,0.8340283569641368
2025-03-18,121400,121400,120100,120900,21499,0.0
2025-03-19,120600,121700,118700,119200,36722,-1.4061207609594708
2025-03-20,119200,120000,117400,118400,32088,-0.6711409395973155
2025-03-21,117800,119200,116100,118300,39034,-0.08445945945945946
2025-03-24,117600,119900,117500,119200,27506,0.760777683854607
2025-03-25,118500,120900,118500,120800,21288,1.342281879194631
2025-03-26,121300,122800,119300,122000,27527,0.9933774834437087
2025-03-27,121000,121200,119400,119400,12129,-2.1311475409836063
2025-03-28,118500,120300,115800,116500,18810,-2.4288107202680065
2025-03-31,116200,116200,111500,113000,18348,-3.004291845493562
2025-04-01,112600,114100,112100,113200,26985,0.17699115044247787
2025-04-02,114000,114300,111500,113300,19063,0.08833922261484099
2025-04-03,110000,119300,109000,118900,39176,4.942630185348632
2025-04-04,116500,120500,116400,118800,30630,-0.08410428931875526
2025-04-07,115200,116700,112800,115400,23208,-2.861952861952862
2025-04-08,116900,122600,116300,122100,46175,5.805892547660312
2025-04-09,121600,122100,118800,119400,28523,-2.211302211302211
2025-04-10,122700,129300,121600,129300,53653,8.291457286432161
2025-04-11,127300,132700,126300,132200,49265,2.2428460943542152
2025-04-14,132200,132900,130900,132300,16552,0.07564296520423601
2025-04-15,131500,132300,129300,130000,20547,-1.7384731670445956
2025-04-16,130000,132500,129000,130000,17800,0.0
2025-04-17,132300,132300,128700,130100,18808,0.07692307692307693
2025-04-18,132200,132900,130000,131500,20351,1.0760953112990008
2025-04-21,130700,131400,129500,131400,5891,-0.07604562737642585
2025-04-22,131500,131500,128600,129900,11195,-1.141552511415525
2025-04-23,130400,130700,128600,130300,16166,0.30792917628945343
2025-04-24,130800,131900,129300,129800,11327,-0.38372985418265537
2025-04-25,131000,131300,128100,129200,15231,-0.46224961479198773
2025-04-28,128400,130800,128400,130300,16473,0.8513931888544891
2025-04-29,130000,137400,129800,136800,54389,4.98848810437452
2025-04-30,137300,142300,135700,138000,49384,0.8771929824561403
2025-05-02,137900,144700,137400,142900,64570,3.5507246376811596
2025-05-07,140600,140600,134000,136400,48170,-4.548635409377187
2025-05-08,136600,144000,136600,142700,44303,4.618768328445748
2025-05-09,142800,143200,139900,140700,21083,-1.4015416958654519
2025-05-12,140500,140500,133200,134900,44359,-4.12224591329069
2025-05-13,133900,137900,133700,136900,18520,1.4825796886582654
2025-05-14,136600,144500,135500,143100,35120,4.528853177501826
2025-05-15,141700,144600,141200,142900,19617,-0.1397624039133473
2025-05-16,144700,145700,142000,142200,19182,-0.489853044086774
2025-05-19,140500,143600,138200,138700,16566,-2.461322081575246
2025-05-20,139900,140600,137500,138300,15449,-0.2883922134102379
2025-05-21,139700,146600,139000,145200,33386,4.989154013015185
2025-05-22,145200,147700,141800,143000,22417,-1.5151515151515151
2025-05-23,142200,144400,140700,141000,9575,-1.3986013986013985
2025-05-26,141500,143900,139700,143900,11149,2.056737588652482
2025-05-27,142100,144300,141800,144300,12749,0.27797081306462823
2025-05-28,144000,145900,138600,140100,26360,-2.9106029106029108
2025-05-29,140300,148900,138900,144900,46754,3.4261241970021414
2025-05-30,144800,169000,144200,158700,357899,9.523809523809524
2025-06-02,165000,171600,162300,168500,159220,6.175173282923756
2025-06-04,165000,166600,158400,163000,94353,-3.2640949554896146
2025-06-05,162700,163100,159500,160600,49383,-1.4723926380368098
2025-06-09,158800,164900,157000,162000,42558,0.8717310087173101
2025-06-10,162000,162100,158700,161700,25616,-0.1851851851851852
2025-06-11,162200,167500,161700,163600,44831,1.1750154607297465
2025-06-12,163600,166400,161400,162500,27068,-0.6723716381418092
2025-06-13,161100,162100,157000,158300,43507,-2.5846153846153843
2025-06-16,159700,161700,155200,157900,22076,-0.2526847757422615
2025-06-17,157800,158100,154300,156000,34126,-1.2032932235592146
2025-06-18,154400,157800,153800,155800,35541,-0.1282051282051282
2025-06-19,156600,158100,152100,154600,23824,-0.7702182284980745
2025-06-20,155000,161600,154600,158100,45869,2.263906856403622
2025-06-23,155700,156900,150900,151700,35703,-4.0480708412397215
2025-06-24,153200,154400,150000,151200,26400,-0.3295978905735003
2025-06-25,147700,148100,144500,145500,50529,-3.7698412698412698
2025-06-26,145000,145500,141700,144400,21857,-0.7560137457044673
2025-06-27,144400,145000,142300,143300,16690,-0.7617728531855956
2025-06-30,144200,145800,142400,144000,29356,0.48848569434752265
2025-07-01,144500,146400,142900,145000,23604,0.6944444444444444
2025-07-02,145600,147200,143400,145300,19932,0.20689655172413793
2025-07-03,155500,161000,152600,158800,112253,9.29112181693049
2025-07-04,156700,159100,154100,155500,59242,-2.0780856423173804
2025-07-07,155300,158900,153500,157600,28747,1.35048231511254
2025-07-08,157500,157500,152800,153900,21504,-2.3477157360406093
2025-07-09,152400,163800,152400,162700,45694,5.7179987004548405
2025-07-10,162000,166000,160400,162500,38641,-0.1229256299938537
2025-07-11,162700,163900,160100,161500,30713,-0.6153846153846154
2025-07-14,162200,167100,161700,164300,40557,1.7337461300309598
2025-07-15,162800,165200,161600,164400,39643,0.06086427267194157
2025-07-16,164400,165900,161100,164400,34682,0.0
2025-07-17,166000,174500,165200,169100,73121,2.8588807785888077
2025-07-18,169500,173200,168000,171400,40336,1.360141927853341
2025-07-21,169900,169900,162900,166100,54984,-3.09218203033839
2025-07-22,167200,170000,164100,166500,25858,0.2408187838651415
2025-07-23,166900,170700,162700,164000,29559,-1.5015015015015014
2025-07-24,164100,168900,163000,164800,43362,0.4878048780487805
2025-07-25,166900,167000,159500,160600,26883,-2.5485436893203883
2025-07-28,159600,160500,157000,157900,25127,-1.6811955168119552
2025-07-29,157100,158600,156000,158200,19543,0.18999366687777072
2025-07-30,158000,158500,154200,155300,22159,-1.8331226295828067
2025-07-31,153800,163700,144600,147200,173393,-5.215711526078557
2025-08-01,146600,147100,141900,142800,53641,-2.989130434782609
2025-08-04,143000,144700,140200,141000,36995,-1.2605042016806722
2025-08-05,142900,143900,138100,140000,89130,-0.7092198581560284
2025-08-06,138400,138600,135300,136400,94865,-2.571428571428571
2025-08-07,137100,137200,133600,134400,43356,-1.466275659824047
2025-08-08,135000,135300,133500,134000,22063,-0.2976190476190476
2025-08-11,134400,134700,131700,132300,42155,-1.2686567164179103
2025-08-12,132100,133000,128900,129300,55855,-2.2675736961451247
2025-08-13,136400,137300,130600,132000,81704,2.088167053364269
2025-08-14,133900,136300,133300,134000,64490,1.5151515151515151
2025-08-18,137000,137100,133700,134500,41074,0.3731343283582089
2025-08-19,135000,135100,131300,133000,27441,-1.1152416356877324
