날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,20850,21500,20800,21350,83185,0.2347417840375587
2025-03-05,21450,22250,21350,22100,112941,3.51288056206089
2025-03-06,22300,22700,22100,22450,86538,1.583710407239819
2025-03-07,22750,22750,21350,21550,133776,-4.008908685968819
2025-03-10,21550,22150,21400,21850,54386,1.3921113689095126
2025-03-11,21500,21750,21100,21250,61199,-2.745995423340961
2025-03-12,21350,21500,20900,21400,55144,0.7058823529411765
2025-03-13,21400,21500,20600,20850,84188,-2.570093457943925
2025-03-14,20850,21000,20350,20600,55042,-1.1990407673860912
2025-03-17,20850,22450,20650,22200,233449,7.766990291262135
2025-03-18,22100,22350,21600,21750,68192,-2.027027027027027
2025-03-19,21800,21900,21300,21300,73600,-2.0689655172413794
2025-03-20,21750,21750,21200,21350,41839,0.2347417840375587
2025-03-21,21350,21650,21050,21450,47964,0.468384074941452
2025-03-24,21250,22100,21250,21900,65888,2.097902097902098
2025-03-25,22200,22200,21600,21900,50914,0.0
2025-03-26,21750,21950,21450,21700,30846,-0.91324200913242
2025-03-27,21750,21800,21000,21250,40064,-2.0737327188940093
2025-03-28,21100,21300,20550,21150,56126,-0.4705882352941176
2025-03-31,20800,21000,20500,20600,29257,-2.6004728132387704
2025-04-01,20950,21000,20600,20850,28226,1.2135922330097086
2025-04-02,20700,21050,20350,20550,45041,-1.4388489208633095
2025-04-03,20100,20300,19500,20100,48166,-2.18978102189781
2025-04-04,19700,20350,19480,20350,70418,1.2437810945273633
2025-04-07,19750,19900,18850,19180,65087,-5.749385749385749
2025-04-08,19400,19850,19130,19130,93153,-0.2606882168925964
2025-04-09,18910,19360,18330,18650,99508,-2.509147935180345
2025-04-10,19700,19860,19030,19850,67861,6.434316353887399
2025-04-11,21700,22400,20050,20600,346653,3.7783375314861463
2025-04-14,20950,21150,20300,20900,76652,1.4563106796116505
2025-04-15,21150,21600,21100,21400,119514,2.3923444976076556
2025-04-16,21400,24250,21300,24150,432621,12.850467289719624
2025-04-17,23350,23800,22650,22900,127364,-5.175983436853002
2025-04-18,23450,23900,22800,23300,96931,1.7467248908296942
2025-04-21,23700,24300,22750,23300,104439,0.0
2025-04-22,22950,23300,22850,23200,52139,-0.4291845493562232
2025-04-23,23700,23700,22850,23600,118100,1.7241379310344827
2025-04-24,23900,24500,23550,23800,101714,0.847457627118644
2025-04-25,24000,24150,22850,22850,189842,-3.9915966386554618
2025-04-28,23350,23400,20900,21100,344581,-7.658643326039387
2025-04-29,21400,21650,20600,21150,176830,0.23696682464454977
2025-04-30,20750,20750,20000,20600,250643,-2.6004728132387704
2025-05-02,20650,20650,20000,20400,98638,-0.9708737864077669
2025-05-07,20400,20800,19950,20450,140040,0.24509803921568626
2025-05-08,20700,20750,20100,20500,119207,0.24449877750611246
2025-05-09,20500,20600,20100,20400,123064,-0.4878048780487805
2025-05-12,20750,20750,20450,20700,79774,1.4705882352941175
2025-05-13,21000,21300,20600,21150,89670,2.1739130434782608
2025-05-14,21150,21750,21150,21750,129736,2.8368794326241136
2025-05-15,21700,21800,21450,21600,67068,-0.6896551724137931
2025-05-16,21750,21750,20900,21050,95848,-2.5462962962962963
2025-05-19,20950,21200,20500,20600,90021,-2.137767220902613
2025-05-20,20650,20950,20500,20500,51817,-0.48543689320388345
2025-05-21,20600,21100,20400,21050,65295,2.682926829268293
2025-05-22,21000,21050,20400,20850,75185,-0.9501187648456058
2025-05-23,21100,21550,20750,21400,65200,2.6378896882494005
2025-05-26,21450,21500,21000,21150,56669,-1.1682242990654206
2025-05-27,21150,21500,20750,21350,64045,0.9456264775413712
2025-05-28,21500,22450,21250,22100,165869,3.51288056206089
2025-05-29,21950,22600,21750,22300,92143,0.904977375565611
2025-05-30,22450,22450,21850,21950,61653,-1.5695067264573992
2025-06-02,21900,22300,21500,21700,46564,-1.1389521640091116
2025-06-04,21750,22400,21750,22300,65491,2.7649769585253456
2025-06-05,22350,22950,22200,22850,135508,2.4663677130044843
2025-06-09,23100,23400,22400,22600,94838,-1.0940919037199124
2025-06-10,22700,22800,22350,22800,97200,0.8849557522123894
2025-06-11,22900,22900,22300,22750,138986,-0.21929824561403508
2025-06-12,22700,23850,22450,23350,745370,2.6373626373626373
2025-06-13,23150,23150,21300,21600,332327,-7.494646680942184
2025-06-16,22000,22600,21600,22550,111309,4.398148148148148
2025-06-17,22550,23100,22050,22350,104868,-0.8869179600886918
2025-06-18,22050,22300,21850,21950,65399,-1.7897091722595078
