날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,41550,42650,41250,42550,112400,1.430274135876043
2025-03-05,42600,43700,42550,43600,152256,2.4676850763807283
2025-03-06,43600,43700,43150,43300,129545,-0.6880733944954129
2025-03-07,42900,43100,42550,42600,96506,-1.6166281755196306
2025-03-10,42600,42800,41700,41750,143791,-1.9953051643192488
2025-03-11,40850,41350,40250,40850,158578,-2.155688622754491
2025-03-12,41000,41850,41000,41450,143544,1.4687882496940026
2025-03-13,41300,43750,41200,43650,310263,5.307599517490953
2025-03-14,43600,44150,43300,43500,98662,-0.3436426116838488
2025-03-17,43500,43850,42600,43500,100563,0.0
2025-03-18,43500,43650,42800,43100,94052,-0.9195402298850575
2025-03-19,43300,43550,42800,42850,76761,-0.580046403712297
2025-03-20,43100,43250,42500,42550,54489,-0.7001166861143524
2025-03-21,42400,43400,42300,43150,97588,1.410105757931845
2025-03-24,42950,43300,42650,42950,41430,-0.4634994206257242
2025-03-25,42900,43400,42400,42700,87174,-0.5820721769499418
2025-03-26,42950,42950,42300,42450,43806,-0.5854800936768151
2025-03-27,42400,42700,41650,41650,61281,-1.884570082449941
2025-03-28,41950,42000,41500,41850,43451,0.4801920768307323
2025-03-31,41300,41950,41300,41800,98405,-0.11947431302270012
2025-04-01,41800,42150,40900,41000,127874,-1.9138755980861244
2025-04-02,41050,41550,40750,41000,97002,0.0
2025-04-03,40300,41000,40050,40900,81512,-0.24390243902439024
2025-04-04,40500,41450,39500,40250,120571,-1.5892420537897312
2025-04-07,39000,39500,38300,38950,127100,-3.229813664596273
2025-04-08,39350,39500,38500,38900,89473,-0.12836970474967907
2025-04-09,38500,39100,38000,38200,76037,-1.7994858611825193
2025-04-10,39650,39800,39050,39250,130331,2.74869109947644
2025-04-11,38900,39500,38700,39400,87007,0.3821656050955414
2025-04-14,39150,39600,38850,38950,182745,-1.1421319796954315
2025-04-15,39050,39550,38900,39450,160661,1.2836970474967908
2025-04-16,39500,40200,39500,39650,113993,0.5069708491761723
2025-04-17,39650,39950,39500,39850,81204,0.5044136191677175
2025-04-18,40250,42400,40100,42250,284693,6.022584692597239
2025-04-21,42450,42950,41950,42250,114915,0.0
2025-04-22,42000,42450,41700,41800,71299,-1.0650887573964496
2025-04-23,42400,42400,41500,41500,112022,-0.7177033492822966
2025-04-24,41550,41750,41450,41550,75624,0.12048192771084339
2025-04-25,43000,43050,41600,42050,111761,1.203369434416366
2025-04-28,42150,43300,42150,42900,139205,2.0214030915576697
2025-04-29,43450,44000,43150,43650,129948,1.7482517482517483
2025-04-30,43700,44250,43500,44100,144608,1.0309278350515463
2025-05-02,45100,45150,42700,43300,171966,-1.8140589569160999
2025-05-07,41500,42750,41450,42500,147533,-1.8475750577367205
2025-05-08,42250,42900,41900,42650,122983,0.35294117647058826
2025-05-09,42900,43150,42200,42400,109313,-0.5861664712778429
2025-05-12,42950,44000,42700,42950,115541,1.2971698113207548
2025-05-13,42750,43350,42200,43150,108207,0.46565774155995343
