날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,319500,337000,314500,335000,407353,2.9185867895545314
2025-03-05,335000,354000,335000,350000,362462,4.477611940298507
2025-03-06,352000,353000,344000,347000,283383,-0.8571428571428572
2025-03-07,341000,349000,329500,337500,248261,-2.7377521613832854
2025-03-10,332500,348000,328000,342000,183723,1.3333333333333335
2025-03-11,328000,333000,320500,330000,249493,-3.508771929824561
2025-03-12,335000,349500,326000,341500,382397,3.4848484848484853
2025-03-13,344000,350000,328500,330500,362927,-3.22108345534407
2025-03-14,330500,343000,326000,338500,189927,2.4205748865355523
2025-03-17,345500,361000,345000,359000,334627,6.056129985228951
2025-03-18,358500,371500,356500,361000,234457,0.5571030640668524
2025-03-19,356000,362000,346000,346000,208321,-4.1551246537396125
2025-03-20,351500,352000,337500,350500,235193,1.300578034682081
2025-03-21,342000,346500,329500,329500,295290,-5.991440798858773
2025-03-24,330000,339000,325500,335000,125878,1.669195751138088
2025-03-25,345000,357000,344000,347000,272889,3.582089552238806
2025-03-26,345000,347500,326500,333000,240010,-4.034582132564841
2025-03-27,321500,323000,303500,304000,483052,-8.708708708708707
2025-03-28,302000,309500,293500,305000,333617,0.3289473684210526
2025-03-31,294500,303500,292000,292000,418004,-4.2622950819672125
2025-04-01,300000,306000,296500,303000,154628,3.767123287671233
2025-04-02,305000,305500,292000,294000,296306,-2.9702970297029703
2025-04-03,277500,293000,275000,292500,385245,-0.5102040816326531
2025-04-04,291500,309000,291500,303000,362455,3.5897435897435894
2025-04-07,288500,288500,264500,265000,373643,-12.541254125412541
2025-04-08,279000,282500,270500,276000,316106,4.150943396226415
2025-04-09,276000,276000,265000,269000,320165,-2.536231884057971
2025-04-10,300500,314000,292500,314000,721695,16.728624535315987
2025-04-11,304000,310500,299500,310500,272623,-1.1146496815286624
2025-04-14,316000,316000,301000,307000,260428,-1.1272141706924315
2025-04-15,308000,321000,303500,321000,263520,4.5602605863192185
2025-04-16,317500,324000,309500,311000,239020,-3.115264797507788
2025-04-17,309000,325000,300000,325000,282717,4.501607717041801
2025-04-18,331000,334500,323500,330500,201419,1.6923076923076923
2025-04-21,329000,336500,319000,333500,233077,0.9077155824508321
2025-04-22,329000,333500,300000,301000,706084,-9.745127436281859
2025-04-23,312000,312000,292000,297500,599004,-1.1627906976744187
2025-04-24,301500,302000,291500,293000,324948,-1.5126050420168067
2025-04-25,298000,304500,296500,299500,275583,2.218430034129693
2025-04-28,301500,303000,295500,298000,138591,-0.5008347245409015
2025-04-29,301500,316000,299000,314500,366719,5.5369127516778525
2025-04-30,315000,315000,303500,307500,249861,-2.2257551669316373
2025-05-02,312500,326500,310000,323000,402834,5.040650406504065
2025-05-07,331500,337000,326500,335500,345682,3.8699690402476783
2025-05-08,338500,343500,328000,343000,358792,2.235469448584203
2025-05-09,340000,341500,331000,334500,219745,-2.478134110787172
2025-05-12,340500,350000,337500,341000,304741,1.9431988041853512
2025-05-13,347000,347000,336000,341000,190566,0.0
2025-05-14,347000,354500,341000,354000,282141,3.812316715542522
2025-05-15,355000,369500,349500,363500,345083,2.6836158192090394
2025-05-16,363500,369000,360500,365000,264402,0.41265474552957354
2025-05-19,360500,361500,345500,350500,211217,-3.9726027397260277
2025-05-20,357000,377000,356000,376500,375736,7.417974322396577
2025-05-21,376000,377500,367000,375000,207159,-0.398406374501992
2025-05-22,367000,389000,367000,384500,348124,2.533333333333333
2025-05-23,386000,387000,379000,386000,158069,0.3901170351105332
2025-05-26,391000,391500,384000,389000,127152,0.7772020725388601
2025-05-27,385500,392500,384000,392500,110623,0.8997429305912596
2025-05-28,393500,396500,373000,379500,262512,-3.3121019108280256
2025-05-29,387000,398000,381000,383000,242649,0.922266139657444
2025-05-30,380000,382000,372500,379000,207284,-1.0443864229765014
2025-06-02,373500,379500,366500,378000,131789,-0.2638522427440633
2025-06-04,383000,388500,380000,382000,244896,1.0582010582010581
2025-06-05,383000,394500,382500,389000,232786,1.832460732984293
2025-06-09,401500,404500,396500,400500,278060,2.956298200514139
2025-06-10,403500,433000,402500,429500,522673,7.240948813982522
2025-06-11,428000,430500,416500,418500,260051,-2.5611175785797435
2025-06-12,423000,434000,421000,434000,318834,3.7037037037037033
2025-06-13,434500,435000,418000,430000,241642,-0.9216589861751152
2025-06-16,434000,461000,433500,456500,301534,6.162790697674419
2025-06-17,460000,477000,455000,470500,355866,3.0668127053669223
