날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,47650,48350,47250,47300,43194,-1.2526096033402923
2025-03-05,47150,47750,46950,47150,36401,-0.3171247357293869
2025-03-06,47350,47500,47000,47300,16993,0.3181336161187699
2025-03-07,47100,47450,47000,47000,25439,-0.6342494714587738
2025-03-10,46850,47250,46600,47000,29135,0.0
2025-03-11,46300,46650,45550,45950,69401,-2.2340425531914896
2025-03-12,46050,48000,46050,47600,57303,3.5908596300326447
2025-03-13,47600,50300,47450,50300,131640,5.6722689075630255
2025-03-14,49900,50500,49850,50000,39531,-0.5964214711729622
2025-03-17,50000,51000,49900,50700,36339,1.4000000000000001
2025-03-18,50800,50900,49950,50000,33473,-1.3806706114398422
2025-03-19,49900,50700,49750,50300,26950,0.6
2025-03-20,50300,51500,50300,51000,41303,1.3916500994035785
2025-03-21,50800,51000,50100,50500,25533,-0.9803921568627451
2025-03-24,50400,51400,50200,50700,26005,0.39603960396039606
2025-03-25,50700,51500,50500,50800,17160,0.19723865877712032
2025-03-26,51200,51400,50600,51200,37928,0.7874015748031495
2025-03-27,50500,51300,50500,50600,19195,-1.171875
2025-03-28,50600,51100,50100,50700,29495,0.1976284584980237
2025-03-31,50200,50300,49400,49850,29490,-1.6765285996055226
2025-04-01,49800,51200,49750,51100,43438,2.507522567703109
2025-04-02,51100,53300,51000,52800,113755,3.326810176125244
2025-04-03,52000,52700,51600,52700,34424,-0.1893939393939394
2025-04-04,52000,53100,51700,53100,43346,0.7590132827324478
2025-04-07,51500,52000,50300,51100,70083,-3.766478342749529
2025-04-08,51000,51900,50200,50500,52364,-1.1741682974559686
2025-04-09,50000,50300,49400,49800,56631,-1.3861386138613863
2025-04-10,50400,51800,50300,51400,46217,3.2128514056224895
2025-04-11,50900,53300,50400,53100,65744,3.3073929961089497
2025-04-14,53100,53100,52400,52700,26806,-0.7532956685499058
2025-04-15,52600,53100,52600,52900,24428,0.3795066413662239
2025-04-16,53000,53600,52900,53100,29775,0.3780718336483932
2025-04-17,53100,53700,52900,53500,38857,0.7532956685499058
2025-04-18,53400,54400,52300,54300,39928,1.4953271028037385
2025-04-21,54500,54900,54000,54500,35418,0.3683241252302026
2025-04-22,54100,55000,53900,54300,39284,-0.3669724770642202
2025-04-23,54500,55300,54400,55100,35232,1.4732965009208103
2025-04-24,54900,55900,54900,55300,42700,0.3629764065335753
2025-04-25,55800,56700,55400,56600,79343,2.3508137432188065
2025-04-28,56700,57400,56100,56300,49132,-0.5300353356890459
2025-04-29,56400,56900,56000,56400,26659,0.17761989342806395
2025-04-30,56200,56900,55800,56400,36380,0.0
2025-05-02,56400,56900,56000,56500,38505,0.1773049645390071
2025-05-07,56600,56900,54700,56000,99899,-0.8849557522123894
2025-05-08,55600,56000,54700,55000,50217,-1.7857142857142856
2025-05-09,55300,57400,54850,57100,100441,3.8181818181818183
2025-05-12,57400,57400,55700,56700,53832,-0.7005253940455342
2025-05-13,56200,56900,55800,56700,34422,0.0
2025-05-14,53500,54000,51600,52800,263059,-6.878306878306878
2025-05-15,52500,53200,51900,52100,68481,-1.3257575757575757
2025-05-16,52000,52300,50600,51200,93415,-1.727447216890595
2025-05-19,50500,50800,49500,49700,78274,-2.9296875
2025-05-20,50000,50900,49550,50100,51927,0.8048289738430584
