날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,9110,9190,9060,9080,791703,-0.7650273224043715
2025-03-05,9150,9240,9090,9120,831204,0.4405286343612335
2025-03-06,9180,9300,9160,9160,949178,0.43859649122807015
2025-03-07,9120,9240,9070,9110,595656,-0.5458515283842794
2025-03-10,9120,9150,9010,9120,518549,0.10976948408342481
2025-03-11,8980,9230,8950,9110,1051273,-0.10964912280701754
2025-03-12,9150,9200,9090,9130,798794,0.21953896816684962
2025-03-13,9140,9220,8970,8980,2190059,-1.642935377875137
2025-03-14,9010,9040,8960,8990,636840,0.11135857461024498
2025-03-17,9070,9200,9040,9200,1235076,2.3359288097886544
2025-03-18,9210,9270,9100,9120,787501,-0.8695652173913043
2025-03-19,9140,9230,9140,9200,1108820,0.8771929824561403
2025-03-20,9260,9310,9200,9230,756905,0.32608695652173914
2025-03-21,9200,9440,9170,9360,1451834,1.4084507042253522
2025-03-24,9370,9380,9160,9160,593572,-2.1367521367521367
2025-03-25,9210,9310,9130,9170,508692,0.10917030567685589
2025-03-26,9270,9390,9220,9380,965816,2.2900763358778624
2025-03-27,9190,9220,9110,9190,959857,-2.025586353944563
2025-03-28,9180,9260,9070,9110,592486,-0.8705114254624592
2025-03-31,9040,9040,8810,8810,1587799,-3.293084522502744
2025-04-01,8870,8940,8800,8810,848383,0.0
2025-04-02,8890,8960,8540,8570,1622662,-2.724177071509648
2025-04-03,8370,8390,8190,8240,1726140,-3.8506417736289387
2025-04-04,8040,8350,8010,8320,980726,0.9708737864077669
2025-04-07,8060,8080,7740,7770,1688744,-6.610576923076923
2025-04-08,7900,7940,7610,7620,1703807,-1.9305019305019304
2025-04-09,7400,7540,7150,7220,1985671,-5.2493438320209975
2025-04-10,7750,8030,7720,8030,1663959,11.218836565096952
2025-04-11,7880,8020,7810,8010,556531,-0.24906600249066002
2025-04-14,8130,8240,8040,8150,968806,1.7478152309612984
2025-04-15,8130,8270,8100,8180,576788,0.36809815950920244
2025-04-16,8200,8200,8020,8040,588189,-1.7114914425427872
2025-04-17,8020,8090,7980,8060,392822,0.24875621890547264
2025-04-18,8080,8190,8000,8160,298725,1.240694789081886
2025-04-21,8210,8240,8140,8190,314553,0.3676470588235294
2025-04-22,8100,8240,8100,8160,399941,-0.3663003663003663
2025-04-23,8350,8500,8330,8480,857993,3.9215686274509802
2025-04-24,8500,8570,8350,8410,683767,-0.8254716981132075
2025-04-25,8520,8610,8460,8480,613032,0.8323424494649228
2025-04-28,8490,8620,8460,8480,543846,0.0
2025-04-29,8510,8600,8470,8530,531979,0.589622641509434
2025-04-30,8500,8560,8420,8470,617406,-0.7033997655334115
2025-05-02,8450,8500,8340,8340,596735,-1.5348288075560803
2025-05-07,8510,8580,8400,8480,624469,1.6786570743405276
2025-05-08,8480,8520,8310,8420,864754,-0.7075471698113208
2025-05-09,8440,8490,8390,8450,556240,0.35629453681710216
2025-05-12,8500,8730,8480,8730,1116418,3.3136094674556213
2025-05-13,8740,8820,8640,8670,430946,-0.6872852233676976
2025-05-14,8760,8810,8650,8730,702126,0.6920415224913495
2025-05-15,8690,8800,8640,8660,571026,-0.8018327605956471
2025-05-16,8680,8720,8520,8570,544297,-1.0392609699769053
2025-05-19,8560,8560,8330,8340,526253,-2.6837806301050176
2025-05-20,8400,8450,8210,8260,690467,-0.9592326139088728
2025-05-21,8270,8360,8270,8300,664366,0.48426150121065376
2025-05-22,8210,8410,8160,8190,603970,-1.3253012048192772
2025-05-23,8190,8230,8060,8080,430622,-1.3431013431013432
2025-05-26,8100,8170,8050,8170,515299,1.1138613861386137
2025-05-27,8130,8170,8050,8090,541061,-0.9791921664626682
2025-05-28,8090,8420,8080,8390,949952,3.7082818294190356
2025-05-29,8420,8510,8340,8500,613388,1.3110846245530394
2025-05-30,8500,8720,8450,8610,2993387,1.2941176470588236
2025-06-02,8530,8540,8280,8310,1069431,-3.484320557491289
2025-06-04,8400,8490,8340,8420,1100984,1.3237063778580023
2025-06-05,8340,8600,8330,8500,997623,0.9501187648456058
2025-06-09,8670,8820,8650,8750,1325043,2.941176470588235
2025-06-10,8830,8840,8640,8780,903673,0.34285714285714286
2025-06-11,8830,8900,8790,8880,733122,1.1389521640091116
2025-06-12,8960,9300,8930,9050,2769171,1.9144144144144142
2025-06-13,9050,9060,8760,8840,1007724,-2.3204419889502765
2025-06-16,8920,8940,8590,8790,1151347,-0.5656108597285068
2025-06-17,8850,9000,8750,8940,1068340,1.7064846416382253
2025-06-18,9140,9400,9030,9210,2538542,3.0201342281879198
2025-06-19,9220,9330,9110,9190,1181543,-0.21715526601520088
2025-06-20,9190,9250,9100,9220,1621235,0.3264417845484222
2025-06-23,9080,9090,8840,9010,1217073,-2.27765726681128
2025-06-24,9170,9440,9170,9430,2578313,4.661487236403995
2025-06-25,9490,9490,9250,9340,1186944,-0.9544008483563097
2025-06-26,9350,9420,9200,9300,688943,-0.4282655246252677
2025-06-27,9340,9340,9040,9120,1037501,-1.935483870967742
2025-06-30,9160,9220,8940,8960,1082406,-1.7543859649122806
2025-07-01,9050,9330,9050,9150,1025570,2.1205357142857144
2025-07-02,9150,9230,8960,9120,929448,-0.32786885245901637
2025-07-03,9170,9520,9145,9520,2585057,4.385964912280701
2025-07-04,9530,9530,9230,9300,1744235,-2.3109243697478994
2025-07-07,9300,9310,9150,9160,815675,-1.5053763440860215
2025-07-08,9070,9270,9050,9160,997886,0.0
2025-07-09,9100,9280,9100,9280,786251,1.3100436681222707
2025-07-10,9280,9380,9230,9320,1015416,0.43103448275862066
2025-07-11,9290,9370,9220,9240,776435,-0.8583690987124464
2025-07-14,9180,9340,9180,9260,607733,0.21645021645021645
2025-07-15,9200,9280,9180,9240,819717,-0.21598272138228944
2025-07-16,9240,9310,9160,9180,649018,-0.6493506493506493
2025-07-17,9200,9230,9020,9210,944800,0.32679738562091504
2025-07-18,9210,9320,9150,9210,885944,0.0
2025-07-21,9230,9260,9110,9170,916818,-0.43431053203040176
2025-07-22,9180,9330,9060,9110,1081577,-0.6543075245365322
2025-07-23,9170,9270,9020,9210,839084,1.0976948408342482
