날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,261000,261000,253500,257500,1190,-0.5791505791505791
2025-03-05,258000,260000,256500,260000,712,0.9708737864077669
2025-03-06,260500,260500,256500,258000,1036,-0.7692307692307693
2025-03-07,258000,260000,256500,260000,1332,0.7751937984496124
2025-03-10,260000,260000,257500,259500,1088,-0.19230769230769232
2025-03-11,258500,263000,256000,261000,1249,0.5780346820809248
2025-03-12,261500,268000,259000,268000,1236,2.681992337164751
2025-03-13,268000,268000,265000,267500,925,-0.18656716417910446
2025-03-14,267000,269000,264000,266500,1258,-0.3738317757009346
2025-03-17,266500,266500,263500,266000,838,-0.18761726078799248
2025-03-18,266000,267500,262500,264000,2023,-0.7518796992481203
2025-03-19,264000,265500,261000,264000,1201,0.0
2025-03-20,264500,268000,261000,265500,1342,0.5681818181818182
2025-03-21,265500,269000,264500,268000,1195,0.9416195856873822
2025-03-24,269500,269500,265000,267500,1052,-0.18656716417910446
2025-03-25,269500,269500,258500,262000,2403,-2.0560747663551404
2025-03-26,261500,262500,257000,262500,1457,0.19083969465648853
2025-03-27,262500,264000,258000,262500,834,0.0
2025-03-28,262500,262500,259500,262000,1111,-0.19047619047619047
2025-03-31,261000,261000,255000,260000,2494,-0.7633587786259541
2025-04-01,260500,260500,256000,256500,2149,-1.3461538461538463
2025-04-02,256500,257000,253000,256000,1567,-0.1949317738791423
2025-04-03,254500,259000,252500,257500,1167,0.5859375
2025-04-04,257500,261500,256000,261500,1011,1.5533980582524272
2025-04-07,257000,260000,251500,258500,1507,-1.147227533460803
2025-04-08,263000,263000,257500,262500,1257,1.5473887814313347
2025-04-09,262500,269500,258000,261500,1955,-0.38095238095238093
2025-04-10,263000,269000,260000,269000,1595,2.8680688336520075
2025-04-11,269000,280000,266000,280000,2091,4.089219330855019
2025-04-14,280000,281000,274500,280000,1390,0.0
2025-04-15,280000,282000,264000,265000,4249,-5.357142857142857
2025-04-16,264000,265500,261500,265500,1414,0.18867924528301888
2025-04-17,264500,265500,260000,264000,1538,-0.5649717514124294
2025-04-18,263000,268000,262000,268000,1122,1.5151515151515151
2025-04-21,268000,269000,265000,268000,1583,0.0
2025-04-22,268000,268500,266000,268500,597,0.18656716417910446
2025-04-23,270000,271000,267500,269000,557,0.186219739292365
2025-04-24,269000,270000,264000,264000,1824,-1.858736059479554
2025-04-25,264000,264500,259000,262000,1432,-0.7575757575757576
2025-04-28,262000,263500,260000,263000,531,0.38167938931297707
2025-04-29,263500,263500,259000,262500,1021,-0.19011406844106463
2025-04-30,262500,262500,259000,261000,1097,-0.5714285714285714
2025-05-02,261500,263000,259000,261500,700,0.19157088122605362
2025-05-07,261500,261500,256500,260500,1269,-0.3824091778202677
2025-05-08,260500,263500,259000,263500,459,1.1516314779270633
2025-05-09,264000,264000,255500,263500,999,0.0
2025-05-12,263500,265000,261500,263000,889,-0.18975332068311196
2025-05-13,264500,265500,261500,264500,507,0.5703422053231939
2025-05-14,264500,268500,263000,268000,798,1.3232514177693762
2025-05-15,268500,275500,267000,272500,1612,1.6791044776119404
2025-05-16,272500,273500,267000,268500,1977,-1.4678899082568808
2025-05-19,268500,268500,260500,263000,1789,-2.0484171322160147
2025-05-20,263000,266000,261000,265000,1218,0.7604562737642585
2025-05-21,267000,268500,264500,268500,655,1.3207547169811322
2025-05-22,268000,271500,268000,270000,743,0.5586592178770949
2025-05-23,270000,285000,269000,284000,2396,5.185185185185185
2025-05-26,283500,289000,278500,289000,1101,1.7605633802816902
2025-05-27,289000,292000,284000,290000,2886,0.34602076124567477
