날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,133000,137900,133000,136800,182106,1.3333333333333335
2025-03-05,137700,139300,135300,135700,232103,-0.804093567251462
2025-03-06,136100,137800,134600,135900,200474,0.14738393515106854
2025-03-07,135000,137800,134400,134900,222195,-0.7358351729212657
2025-03-10,133800,134900,132600,132900,177602,-1.4825796886582654
2025-03-11,130000,138600,128700,135800,333978,2.18209179834462
2025-03-12,137000,138700,135000,137300,199437,1.1045655375552283
2025-03-13,138500,141200,136950,138100,449549,0.5826656955571741
2025-03-14,139500,140700,136600,137400,269055,-0.5068790731354091
2025-03-17,138100,142400,138100,139800,323118,1.7467248908296942
2025-03-18,140600,140800,136500,137100,211056,-1.9313304721030045
2025-03-19,136600,138800,136400,138000,156085,0.6564551422319475
2025-03-20,138500,140800,137700,139500,259013,1.0869565217391304
2025-03-21,139200,141100,138300,138500,245822,-0.7168458781362007
2025-03-24,138500,140900,137600,137600,127611,-0.6498194945848376
2025-03-25,139000,140300,136800,137600,214304,0.0
2025-03-26,137900,140900,137500,139200,203917,1.1627906976744187
2025-03-27,137700,138700,136900,137100,130604,-1.5086206896551724
2025-03-28,137400,137500,134500,135900,103968,-0.87527352297593
2025-03-31,132200,133800,127300,129100,340830,-5.003679175864606
2025-04-01,129500,130200,127600,128700,256790,-0.3098373353989156
2025-04-02,129500,133000,128000,131700,258189,2.331002331002331
2025-04-03,125200,126900,120300,120500,796234,-8.5041761579347
2025-04-04,117500,122500,117000,121200,374721,0.5809128630705395
2025-04-07,116200,117900,114400,114700,330364,-5.363036303630363
2025-04-08,117600,117700,111700,112800,334751,-1.6564952048823016
2025-04-09,114200,114200,108800,109500,298087,-2.925531914893617
2025-04-10,118800,119300,116200,119000,355878,8.67579908675799
2025-04-11,116800,118100,115600,117800,166672,-1.0084033613445378
2025-04-14,120200,122800,119400,119700,222790,1.6129032258064515
2025-04-15,119200,120000,118300,119700,128263,0.0
2025-04-16,128100,128400,120500,120600,819352,0.7518796992481203
2025-04-17,120200,121600,119400,120800,201221,0.16583747927031509
2025-04-18,121500,121900,120400,121000,149144,0.16556291390728478
2025-04-21,120600,121600,120200,121200,112569,0.1652892561983471
2025-04-22,120000,121200,119200,119400,139262,-1.4851485148514851
2025-04-23,121500,122700,120700,122400,196893,2.512562814070352
2025-04-24,122800,123200,120900,122000,153151,-0.32679738562091504
2025-04-25,123100,123400,121700,123000,168263,0.819672131147541
2025-04-28,122200,123200,121000,121300,155015,-1.3821138211382114
2025-04-29,121600,123100,120500,121800,236087,0.4122011541632316
2025-04-30,121700,122100,116700,117700,612216,-3.3661740558292284
2025-05-02,117700,118200,117200,117600,172181,-0.08496176720475786
2025-05-07,118500,119600,117800,118300,166753,0.5952380952380952
2025-05-08,118600,118800,117100,117800,259417,-0.422654268808115
2025-05-09,117900,118200,117000,117200,140994,-0.5093378607809848
2025-05-12,118100,125800,117900,125800,606796,7.337883959044368
2025-05-13,127100,127100,124800,126000,288938,0.1589825119236884
2025-05-14,126600,127300,125100,126300,235423,0.2380952380952381
2025-05-15,125000,125400,121900,122200,264306,-3.246239113222486
2025-05-16,122300,123200,121500,122600,174391,0.32733224222585927
2025-05-19,121100,121900,119700,120700,131104,-1.5497553017944536
2025-05-20,121600,122000,119200,119400,212393,-1.0770505385252693
2025-05-21,119800,121800,119800,120700,245860,1.0887772194304857
2025-05-22,120300,122000,118300,118800,211136,-1.5741507870753937
2025-05-23,118900,119600,117100,117300,181029,-1.2626262626262625
2025-05-26,116900,121400,116200,121100,190038,3.239556692242114
2025-05-27,120300,120300,118000,118800,199064,-1.8992568125516103
2025-05-28,119600,124100,119400,123300,403093,3.787878787878788
2025-05-29,125000,125000,122300,124000,209243,0.5677210056772101
2025-05-30,122800,125600,122000,122200,495787,-1.4516129032258065
2025-06-02,121500,123500,120200,120800,204952,-1.1456628477905073
2025-06-04,121700,123000,121000,121700,309432,0.7450331125827815
2025-06-05,123100,133300,122800,132000,956814,8.463434675431388
2025-06-09,132600,132600,129500,130000,449209,-1.5151515151515151
2025-06-10,131100,131400,129200,129800,350480,-0.15384615384615385
2025-06-11,130900,133400,130400,132400,366885,2.0030816640986133
2025-06-12,132800,132900,130800,131400,462595,-0.7552870090634441
2025-06-13,132100,132900,126500,127400,381735,-3.0441400304414
2025-06-16,127200,127300,124000,126900,315381,-0.39246467817896385
2025-06-17,128200,132800,127500,130700,475355,2.9944838455476757
2025-06-18,130000,133700,129200,133000,419263,1.7597551644988525
2025-06-19,134300,134600,129800,130300,433979,-2.030075187969925
2025-06-20,132200,134800,132100,133300,455163,2.3023791250959325
2025-06-23,131000,131000,129200,130300,283319,-2.250562640660165
2025-06-24,132900,138200,132900,136700,546143,4.911742133537989
2025-06-25,139300,140400,136300,139100,415635,1.755669348939283
2025-06-26,143900,144000,136900,138900,573696,-0.14378145219266716
2025-06-27,138500,138500,134700,135500,267773,-2.4478041756659468
2025-06-30,136000,136500,133700,134700,222339,-0.5904059040590406
2025-07-01,136000,137200,134500,135200,229190,0.3711952487008166
2025-07-02,133900,134800,132900,134500,201839,-0.5177514792899409
2025-07-03,136700,142700,136500,142300,742580,5.799256505576208
2025-07-04,141500,141700,138200,138600,335510,-2.600140548137737
2025-07-07,138600,139800,137100,138900,240096,0.21645021645021645
2025-07-08,137800,139200,136200,136700,255103,-1.5838732901367891
2025-07-09,137500,138900,134700,135400,309504,-0.9509875640087784
2025-07-10,136300,137300,135500,137100,290592,1.255539143279173
2025-07-11,136000,138100,135800,137100,322790,0.0
2025-07-14,136700,137800,136100,137500,197188,0.29175784099197666
2025-07-15,137600,139500,136800,139400,320381,1.3818181818181818
2025-07-16,138700,139600,137600,138000,216989,-1.0043041606886656
2025-07-17,138700,138700,135300,137800,283955,-0.14492753623188406
2025-07-18,137800,139400,137200,138700,273011,0.6531204644412192
2025-07-21,138200,140000,136800,137300,256275,-1.0093727469358327
2025-07-22,137400,138100,133800,134500,319850,-2.0393299344501092
2025-07-23,135300,137000,132500,135900,256124,1.0408921933085502
2025-07-24,135600,136700,134900,135100,171950,-0.5886681383370125
2025-07-25,134500,135500,134300,134900,102962,-0.1480384900074019
2025-07-28,135900,138800,134600,138500,272477,2.6686434395848777
2025-07-29,138000,138100,134900,137400,231470,-0.7942238267148014
2025-07-30,137600,156700,137500,151900,3094286,10.553129548762737
2025-07-31,150300,151800,147200,148700,628014,-2.106649111257406
2025-08-01,146600,150200,142800,143300,581414,-3.63147276395427
2025-08-04,143500,153400,142600,150300,850292,4.884856943475227
2025-08-05,155300,157400,153200,155700,965006,3.592814371257485
2025-08-06,153600,156600,153200,155600,453969,-0.06422607578676942
2025-08-07,161100,163600,154500,155300,645193,-0.1928020565552699
2025-08-08,156400,162400,154500,160100,670902,3.0907920154539603
2025-08-11,160700,162700,159100,159800,359552,-0.18738288569643974
2025-08-12,158200,160500,157800,157800,272659,-1.2515644555694618
2025-08-13,160000,163500,159100,162900,569109,3.2319391634980987
2025-08-14,162800,163500,161300,162600,259530,-0.1841620626151013
2025-08-18,161200,161200,158200,158200,300453,-2.706027060270603
2025-08-19,158900,159900,157100,159000,209985,0.5056890012642226
2025-08-20,156000,157600,153800,156500,352079,-1.5723270440251573
2025-08-21,156800,156900,153800,154800,277095,-1.0862619808306708
2025-08-22,155300,156200,154400,154700,144547,-0.06459948320413438
2025-08-25,156300,158000,155000,157600,176204,1.874595992243051
2025-08-26,158100,161500,158100,159500,485021,1.2055837563451777
2025-08-27,161000,162200,159300,161300,315995,1.128526645768025
2025-08-28,160700,164400,160100,161900,330401,0.3719776813391197
2025-08-29,162500,163400,159600,160500,268324,-0.8647313156269302
2025-09-01,158800,166600,158000,162200,443088,1.0591900311526479
2025-09-02,164400,170000,163200,169900,862789,4.747225647348952
2025-09-03,172500,176500,171600,174200,793926,2.530900529723367
2025-09-04,175100,179500,173700,178400,696996,2.4110218140068884
2025-09-05,180200,180500,176500,178200,400194,-0.11210762331838565
2025-09-08,176200,178900,175800,178700,334713,0.28058361391694725
2025-09-09,181200,182500,178100,180300,336513,0.8953553441522105
2025-09-10,179000,181300,178500,180500,359528,0.11092623405435387
2025-09-11,183200,190000,183000,188000,931358,4.1551246537396125
2025-09-12,190100,193900,188300,190400,675115,1.276595744680851
2025-09-15,191300,191700,187000,189000,504841,-0.7352941176470588
2025-09-16,189500,195000,189500,192900,556664,2.0634920634920633
2025-09-17,191800,195900,190600,192100,462395,-0.41472265422498705
2025-09-18,192400,195000,192000,194500,359269,1.2493492972410203
2025-09-19,194000,197700,192900,197700,532083,1.6452442159383032
2025-09-22,198300,208000,197800,207000,719169,4.704097116843703
2025-09-23,209000,209500,200000,204000,368573,-1.4492753623188406
2025-09-24,201500,203000,197000,201500,523315,-1.2254901960784315
2025-09-25,199000,200500,197100,200000,381508,-0.7444168734491315
2025-09-26,197700,198100,188600,191700,850907,-4.15
2025-09-29,193100,198700,192600,197600,337478,3.077725612936881
2025-09-30,197100,198100,193300,193500,312982,-2.0748987854251015
2025-10-01,195800,196300,190800,193300,404107,-0.10335917312661498
2025-10-02,197800,199400,195200,195800,664365,1.2933264355923435
2025-10-10,202000,211000,199600,210500,947198,7.507660878447394
2025-10-13,202000,204500,198500,203500,473190,-3.32541567695962
2025-10-14,206000,208000,197000,198200,567219,-2.6044226044226044
2025-10-15,198900,200500,195400,200000,442942,0.9081735620585267
2025-10-16,199000,203000,197500,201500,440547,0.75
2025-10-17,200000,208000,199000,207000,572650,2.729528535980149
2025-10-20,208000,214500,204500,212500,522458,2.657004830917874
2025-10-21,215000,221000,214000,216000,600165,1.647058823529412
2025-10-22,214000,216000,207000,212000,339613,-1.8518518518518516
2025-10-23,207500,223500,206500,222000,637592,4.716981132075472
2025-10-24,223000,223500,218500,222000,382187,0.0
2025-10-27,223500,228500,220500,228500,486164,2.9279279279279278
2025-10-28,229000,233500,226000,232000,448107,1.5317286652078774
2025-10-29,238000,240000,224000,232000,1072233,0.0
2025-10-30,229500,230000,221500,225000,787280,-3.0172413793103448
2025-10-31,226000,248000,225000,245000,908689,8.88888888888889
2025-11-03,242000,247000,236000,243000,841490,-0.8163265306122449
2025-11-04,246000,250500,236000,239000,557195,-1.646090534979424
2025-11-05,230500,232000,219500,229500,632356,-3.9748953974895396
2025-11-06,236500,237000,227500,232000,505655,1.0893246187363834
2025-11-07,220000,231500,215000,222500,587100,-4.094827586206897
2025-11-10,224500,226500,218000,224000,377980,0.6741573033707865
2025-11-11,228500,233500,224500,227500,361539,1.5625
2025-11-12,226500,229500,223500,226500,285570,-0.43956043956043955
2025-11-13,225000,226250,220500,221500,495921,-2.207505518763797
2025-11-14,213500,216500,212000,213000,601975,-3.837471783295711
2025-11-17,216000,217000,208500,215500,470203,1.1737089201877933
2025-11-18,210500,212000,202500,204000,641226,-5.336426914153132
2025-11-19,208000,222500,201000,215000,1166055,5.392156862745098
2025-11-20,224000,228000,218500,218500,783585,1.627906976744186
2025-11-21,208000,221500,207000,217500,689878,-0.4576659038901602
2025-11-24,223500,231500,219000,226000,917018,3.9080459770114944
2025-11-25,239500,245000,236000,241500,1028743,6.8584070796460175
2025-11-26,250000,258000,242000,257000,893102,6.418219461697723
2025-11-27,252500,259250,250000,255000,531577,-0.7782101167315175
2025-11-28,253000,254500,247500,251000,529584,-1.5686274509803921
2025-12-01,255000,259000,243500,250000,544242,-0.398406374501992
2025-12-02,251500,258500,248250,252000,450595,0.8
2025-12-03,255000,266000,251500,261000,598750,3.571428571428571
2025-12-04,259000,266000,256500,265000,549696,1.532567049808429
2025-12-05,261500,263500,256500,263000,394859,-0.7547169811320755
2025-12-08,265000,267500,257500,262000,347964,-0.38022813688212925
2025-12-09,263500,274000,262500,269500,572729,2.8625954198473282
2025-12-10,275000,281000,265500,268500,781774,-0.3710575139146568
2025-12-11,272000,282500,269500,269500,842236,0.37243947858473
2025-12-12,272000,273500,264000,272000,455596,0.927643784786642
2025-12-15,261000,265500,259000,263500,454635,-3.125
2025-12-16,263000,263500,253500,255000,582349,-3.225806451612903
2025-12-17,258000,260000,249000,258500,605403,1.3725490196078431
2025-12-18,251000,257500,249000,254000,322946,-1.7408123791102514
2025-12-19,260000,264000,251000,253000,490969,-0.39370078740157477
2025-12-22,259500,260000,252500,254500,416568,0.592885375494071
2025-12-23,256000,256000,250000,251500,383556,-1.1787819253438114
2025-12-24,253000,257000,250000,253500,280065,0.7952286282306162
2025-12-26,257500,264500,255000,259000,615217,2.1696252465483234
2025-12-29,261000,262000,254500,257500,376430,-0.5791505791505791
2025-12-30,256000,256500,251000,255000,351562,-0.9708737864077669
2026-01-02,256500,273000,253000,270000,714957,5.88235294117647
2026-01-05,274000,274500,264000,270000,650319,0.0
2026-01-06,267000,268000,257500,268000,641565,-0.7407407407407408
2026-01-07,270000,273000,261500,267500,699885,-0.18656716417910446
2026-01-08,265500,289000,263500,272000,1301057,1.6822429906542056
2026-01-09,275000,275500,264000,266000,632342,-2.2058823529411766
2026-01-12,270500,282000,268000,279000,768166,4.887218045112782
2026-01-13,284000,290000,277500,289000,658840,3.584229390681003
2026-01-14,289000,292000,280500,284500,440111,-1.5570934256055362
2026-01-15,282000,290000,280000,289500,450431,1.7574692442882252
2026-01-16,291500,291500,279500,289500,609718,0.0
2026-01-19,288000,295500,286000,292000,454162,0.8635578583765112
2026-01-20,289000,289000,276000,282000,565656,-3.4246575342465753
2026-01-21,272500,283500,272000,280000,581814,-0.7092198581560284
2026-01-22,286000,286500,281000,283000,475584,1.0714285714285714
2026-01-23,288500,291500,267500,272000,1221617,-3.8869257950530036
2026-01-26,274000,276000,268500,275000,698696,1.1029411764705883
2026-01-27,275500,277000,266000,277000,676611,0.7272727272727273
2026-01-28,280000,284000,276000,280000,678513,1.083032490974729
2026-01-29,280000,281000,273500,279500,613112,-0.17857142857142858
2026-01-30,277000,288000,272500,279000,711202,-0.17889087656529518
2026-02-02,289000,300000,280000,283000,1476234,1.4336917562724014
2026-02-03,294000,309500,292000,307500,1354513,8.657243816254418
2026-02-04,303000,305500,295500,305000,735734,-0.8130081300813009
2026-02-05,298000,300500,285500,290000,587435,-4.918032786885246
2026-02-06,279500,290000,274000,284000,545238,-2.0689655172413794
2026-02-09,296000,305500,291000,304000,685190,7.042253521126761
2026-02-10,306500,323000,304500,313500,755851,3.125
2026-02-11,311000,312500,301750,309500,431768,-1.2759170653907497
2026-02-12,316000,322000,314000,319500,513056,3.231017770597738
2026-02-13,314000,319500,309000,309500,368404,-3.1298904538341157
2026-02-19,328000,363000,321000,358000,1471530,15.670436187399032
2026-02-20,357000,386000,354000,377000,1178359,5.307262569832402
2026-02-23,396500,436500,392000,426500,1645328,13.12997347480106
2026-02-24,425500,449000,410000,446000,1410621,4.572098475967175
2026-02-25,469000,471500,452000,465000,1024495,4.260089686098654
2026-02-26,461000,474000,458500,466500,836633,0.3225806451612903
2026-02-27,455500,466000,444000,448500,1050555,-3.858520900321544
