날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,205000,210000,204500,205500,673266,-0.7246376811594203
2025-03-05,210500,212000,205500,207500,761832,0.9732360097323601
2025-03-06,208500,220000,207500,219000,998317,5.542168674698795
2025-03-07,216000,216500,213000,213000,630434,-2.73972602739726
2025-03-10,211500,217000,210500,215000,542653,0.9389671361502347
2025-03-11,205500,214500,205000,212500,586599,-1.1627906976744187
2025-03-12,212500,215500,211000,214000,409913,0.7058823529411765
2025-03-13,217500,219500,213000,216000,622944,0.9345794392523363
2025-03-14,215500,216500,208000,208000,519114,-3.7037037037037033
2025-03-17,210000,211000,207500,211000,481843,1.4423076923076923
2025-03-18,211000,214000,208000,209000,669726,-0.9478672985781991
2025-03-19,208000,211500,207500,208000,710932,-0.4784688995215311
2025-03-20,210000,210000,207500,208000,593445,0.0
2025-03-21,209500,210500,206000,209500,685909,0.7211538461538461
2025-03-24,209500,210500,206000,207000,354434,-1.1933174224343674
2025-03-25,208500,209000,206500,207500,365297,0.24154589371980675
2025-03-26,207500,208500,203000,204000,790441,-1.6867469879518073
2025-03-27,201000,203000,196500,197800,1501086,-3.0392156862745097
2025-03-28,197600,197700,193900,194700,700564,-1.5672396359959553
2025-03-31,191400,192100,189200,191000,668750,-1.9003595274781717
2025-04-01,191600,198000,191600,196700,485068,2.984293193717278
2025-04-02,197600,197800,194200,195600,461848,-0.5592272496187087
2025-04-03,190900,199600,190800,198600,577896,1.5337423312883436
2025-04-04,196700,202500,194100,197800,672143,-0.4028197381671702
2025-04-07,192400,195200,189300,191800,597627,-3.0333670374115265
2025-04-08,192100,193000,179200,179600,1366603,-6.360792492179354
2025-04-09,179000,181300,176200,176900,621304,-1.5033407572383073
2025-04-10,184200,184600,179800,183900,656557,3.95703787450537
2025-04-11,180200,184100,180100,183000,569473,-0.48939641109298526
2025-04-14,183000,185100,182500,182700,391419,-0.16393442622950818
2025-04-15,184800,186400,183700,183900,345595,0.6568144499178982
2025-04-16,183900,186300,183000,184400,427131,0.27188689505165853
2025-04-17,184800,185400,182100,183600,237641,-0.43383947939262474
2025-04-18,184700,187900,184000,187500,287707,2.1241830065359477
2025-04-21,189100,190800,187200,187500,246628,0.0
2025-04-22,187200,195700,186000,193700,645159,3.3066666666666666
2025-04-23,196000,196300,192600,192900,391879,-0.41300980898296336
2025-04-24,192600,193800,190400,191500,417055,-0.7257646448937273
2025-04-25,193400,195100,192200,193500,391764,1.0443864229765014
2025-04-28,194300,196500,192700,195500,313415,1.03359173126615
2025-04-29,195500,197400,193700,196500,325432,0.5115089514066496
2025-04-30,196200,200500,195800,200500,523186,2.035623409669211
2025-05-02,199800,200500,197300,197400,280801,-1.546134663341646
2025-05-07,200000,202000,198200,199100,622014,0.8611955420466059
2025-05-08,195100,196600,188500,188700,1199556,-5.223505775991963
2025-05-09,190000,192100,189500,191000,558440,1.2188659247482776
2025-05-12,192800,194300,189700,190200,437578,-0.41884816753926707
2025-05-13,190000,191000,187600,188200,680047,-1.0515247108307046
2025-05-14,189900,191400,188900,191200,363846,1.5940488841657812
2025-05-15,189800,190300,188200,189200,355097,-1.0460251046025104
2025-05-16,189100,189700,187500,187800,285272,-0.7399577167019027
