날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,92200,93300,90800,91700,216748,0.3282275711159737
2025-03-05,92300,94600,91900,92700,208647,1.0905125408942202
2025-03-06,93000,94000,92100,93400,137933,0.7551240560949299
2025-03-07,94500,94600,91500,91500,225961,-2.0342612419700217
2025-03-10,91600,94200,91200,93600,186867,2.2950819672131146
2025-03-11,92100,94400,91900,93600,190404,0.0
2025-03-12,94800,97800,94200,97200,244329,3.8461538461538463
2025-03-13,96300,97500,95600,96100,284262,-1.131687242798354
2025-03-14,96600,96700,94800,94900,113583,-1.2486992715920915
2025-03-17,94000,95600,93900,95200,215098,0.31612223393045313
2025-03-18,95600,97700,95200,96900,123084,1.7857142857142856
2025-03-19,97600,98700,97100,98600,174300,1.7543859649122806
2025-03-20,98500,98900,97100,97500,152561,-1.1156186612576064
2025-03-21,96400,98900,96100,97700,397262,0.20512820512820512
2025-03-24,97300,98500,97100,98100,258476,0.4094165813715456
2025-03-25,98200,98800,97700,98000,245734,-0.10193679918450561
2025-03-26,98200,98300,97000,98000,345003,0.0
2025-03-27,91000,91800,90200,90400,199739,-7.755102040816326
2025-03-28,90100,90200,87600,88300,218780,-2.3230088495575223
2025-03-31,86200,89000,86200,88600,173056,0.33975084937712347
2025-04-01,88700,90000,88100,89100,103486,0.5643340857787811
2025-04-02,89000,89600,87700,88000,192794,-1.2345679012345678
2025-04-03,85700,87700,85100,86800,309321,-1.3636363636363635
2025-04-04,86300,87200,85400,86100,165299,-0.8064516129032258
2025-04-07,82100,83700,81700,82200,182712,-4.529616724738676
2025-04-08,82600,82600,80100,80100,222983,-2.5547445255474455
2025-04-09,78100,79600,77500,78900,280514,-1.4981273408239701
2025-04-10,82000,83500,81200,83300,218493,5.576679340937896
2025-04-11,82400,83600,81500,83500,123796,0.24009603841536614
2025-04-14,82900,84800,82700,84200,109252,0.8383233532934131
2025-04-15,84300,87000,84000,87000,137040,3.32541567695962
2025-04-16,87000,87000,84600,85100,241370,-2.1839080459770113
2025-04-17,85000,86300,84100,84500,147362,-0.7050528789659225
2025-04-18,84500,86000,84300,85200,71386,0.8284023668639053
2025-04-21,84700,85900,84700,85900,49745,0.8215962441314555
2025-04-22,85900,86900,85600,86200,92323,0.3492433061699651
2025-04-23,87600,88700,87000,88300,160388,2.436194895591647
2025-04-24,88000,88300,86900,87800,146674,-0.5662514156285391
2025-04-25,87600,89000,87100,87400,158783,-0.45558086560364464
2025-04-28,86600,87900,86500,87500,103064,0.11441647597254005
2025-04-29,87800,90000,87200,89400,148239,2.1714285714285713
2025-04-30,88900,91300,88800,91200,150707,2.013422818791946
2025-05-02,91200,93100,91200,92900,269409,1.8640350877192982
2025-05-07,94200,94200,90900,91300,256027,-1.7222820236813776
2025-05-08,90300,91700,90300,90800,221193,-0.547645125958379
2025-05-09,91600,91600,90000,90200,187932,-0.6607929515418502
2025-05-12,91000,92900,91000,92300,195618,2.328159645232816
2025-05-13,92400,93100,91400,92500,109375,0.21668472372697722
2025-05-14,92900,93000,91500,92600,163165,0.10810810810810811
2025-05-15,92200,97500,91900,97300,337253,5.075593952483802
2025-05-16,97000,97400,95700,97100,129558,-0.20554984583761562
2025-05-19,94500,97900,94500,96100,103264,-1.0298661174047374
2025-05-20,96700,96900,95600,96000,139958,-0.10405827263267431
2025-05-21,96000,97400,95800,97200,146029,1.25
2025-05-22,96100,97300,94600,95100,128908,-2.1604938271604937
2025-05-23,94200,97200,94200,96600,189171,1.5772870662460567
2025-05-26,97400,98800,97200,98700,221580,2.1739130434782608
2025-05-27,97800,99000,97100,98200,102818,-0.5065856129685917
2025-05-28,97300,99500,97200,99300,163072,1.120162932790224
2025-05-29,99100,102200,98400,101600,205625,2.3162134944612287
2025-05-30,101700,102800,99500,100500,377897,-1.0826771653543308
2025-06-02,99000,100500,97000,98300,202807,-2.1890547263681595
2025-06-04,99300,104500,98500,103700,231222,5.493387589013224
2025-06-05,101700,106900,101400,105900,213994,2.1215043394406945
2025-06-09,110000,113400,107500,108300,305265,2.26628895184136
2025-06-10,107900,109900,106600,107900,176170,-0.3693444136657433
2025-06-11,107600,111700,107600,111700,221437,3.5217794253938832
2025-06-12,110600,118800,110600,118800,514057,6.356311548791406
2025-06-13,117100,117400,110500,112900,415905,-4.966329966329966
2025-06-16,114400,117400,113300,117400,183074,3.985828166519043
2025-06-17,115400,119900,114000,118200,273511,0.6814310051107325
2025-06-18,116600,118100,115200,116200,195957,-1.6920473773265652
2025-06-19,116200,119000,115400,116600,125662,0.34423407917383825
2025-06-20,117700,121000,116000,120200,233918,3.0874785591766725
2025-06-23,118400,120700,118300,119100,144094,-0.9151414309484194
2025-06-24,120900,123000,119500,122100,138477,2.518891687657431
2025-06-25,122500,125000,121500,122200,262693,0.08190008190008191
2025-06-26,121300,125100,121300,124600,328353,1.9639934533551555
2025-06-27,124900,126400,121000,122300,286680,-1.8459069020866776
2025-06-30,122200,124300,120400,123300,229286,0.8176614881439084
2025-07-01,124400,129800,124200,125800,198848,2.02757502027575
2025-07-02,125200,126300,121700,123700,217211,-1.669316375198728
2025-07-03,123600,124400,121900,123400,224568,-0.2425222312045271
2025-07-04,122800,126000,122800,123400,158487,0.0
2025-07-07,122500,125400,121400,124700,130572,1.053484602917342
2025-07-08,126800,129800,124800,128500,275385,3.0473135525260626
2025-07-09,128500,134500,128500,133400,364347,3.813229571984436
2025-07-10,133000,137500,132800,136700,304113,2.47376311844078
2025-07-11,137800,142900,137600,138800,335449,1.5362106803218727
2025-07-14,138600,148300,138600,145400,315822,4.755043227665706
2025-07-15,145500,147900,142100,142900,323174,-1.71939477303989
2025-07-16,140100,142300,137500,137900,330852,-3.498950314905528
2025-07-17,138500,141700,137500,141500,250373,2.610587382160986
2025-07-18,140300,142500,135900,137700,162205,-2.685512367491166
2025-07-21,134300,137500,134100,136800,250348,-0.6535947712418301
2025-07-22,134400,137800,134100,135500,196746,-0.9502923976608186
2025-07-23,136700,137400,132200,133800,206134,-1.2546125461254614
2025-07-24,133300,135800,131200,132000,311858,-1.345291479820628
2025-07-25,130100,134300,130100,134200,149024,1.6666666666666667
2025-07-28,134200,134400,128000,128300,341430,-4.396423248882265
2025-07-29,125700,131300,125700,129700,247902,1.0911925175370227
2025-07-30,128500,131000,128500,129800,143621,0.07710100231303006
2025-07-31,127700,130600,126500,128000,171284,-1.386748844375963
2025-08-01,125200,126900,122500,122500,221412,-4.296875
2025-08-04,122500,124300,121700,122900,162021,0.326530612244898
2025-08-05,123300,128200,123200,125500,234251,2.115541090317331
2025-08-06,124300,128500,123300,128200,151818,2.1513944223107573
2025-08-07,127100,130500,127000,129400,169860,0.93603744149766
2025-08-08,128200,129400,126100,127600,104379,-1.3910355486862442
2025-08-11,127800,128000,123700,125200,59216,-1.8808777429467085
2025-08-12,125200,129000,125200,127200,119171,1.5974440894568689
2025-08-13,127800,129200,126300,127900,187425,0.550314465408805
2025-08-14,130000,130400,127300,128900,198285,0.7818608287724784
2025-08-18,126200,131300,125700,130100,205294,0.9309542280837859
2025-08-19,130200,130700,128000,129200,131636,-0.6917755572636434
2025-08-20,131100,131100,126800,130200,131032,0.7739938080495357
2025-08-21,134100,134100,128600,129400,194564,-0.6144393241167435
2025-08-22,129400,131800,128600,131300,117259,1.4683153013910355
2025-08-25,130200,132200,130200,131600,105399,0.2284843869002285
2025-08-26,130300,131300,128100,130700,205119,-0.6838905775075987
2025-08-27,134600,134700,128500,131500,118753,0.612088752869166
2025-08-28,130000,134100,129400,132000,156043,0.38022813688212925
2025-08-29,132100,133300,130900,131900,122838,-0.07575757575757576
2025-09-01,133400,140000,131500,137700,189242,4.397270659590599
2025-09-02,137700,139900,137200,139000,194235,0.944081336238199
2025-09-03,141500,141800,135600,136600,156637,-1.7266187050359711
2025-09-04,136000,138000,136000,137400,111174,0.5856515373352855
2025-09-05,137300,141000,137000,138600,157810,0.8733624454148471
2025-09-08,139900,139900,137600,139100,124315,0.36075036075036077
2025-09-09,139900,140200,137100,139600,175759,0.35945363048166784
2025-09-10,138200,146700,138100,145500,233204,4.226361031518625
2025-09-11,145100,147000,142500,145300,205642,-0.13745704467353953
2025-09-12,145400,146700,142900,145000,254133,-0.20646937370956642
2025-09-15,143700,146800,143000,144700,166085,-0.20689655172413793
2025-09-16,144500,145500,142200,142900,208476,-1.243953006219765
2025-09-17,142100,142900,140400,141600,227754,-0.9097270818754375
2025-09-18,140200,142600,138000,138900,167373,-1.9067796610169492
2025-09-19,137600,140800,137600,140800,259656,1.3678905687544995
2025-09-22,141000,143000,140100,142500,149985,1.2073863636363635
