날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,33150,33700,32700,33250,732153,-0.7462686567164178
2025-03-05,33700,35400,33600,35250,1075181,6.015037593984962
2025-03-06,35400,35700,35100,35250,762523,0.0
2025-03-07,35200,36500,34800,35650,1163254,1.1347517730496455
2025-03-10,35650,36050,34900,35900,690379,0.7012622720897616
2025-03-11,35000,35700,33875,34000,1158249,-5.2924791086350975
2025-03-12,34350,35000,33450,33700,1013232,-0.8823529411764706
2025-03-13,33800,33900,32250,32300,1688948,-4.154302670623145
2025-03-14,32500,33000,32350,32600,593839,0.9287925696594427
2025-03-17,32700,33000,31650,32950,578450,1.0736196319018405
2025-03-18,32950,33600,32900,33550,519464,1.8209408194233687
2025-03-19,33750,34200,33700,33800,537446,0.7451564828614009
2025-03-20,34100,34200,33400,33950,312659,0.4437869822485207
2025-03-21,33550,34450,33300,34200,669445,0.7363770250368188
2025-03-24,33700,33850,33200,33350,320296,-2.4853801169590644
2025-03-25,33800,35500,33750,34850,1156303,4.497751124437781
2025-03-26,34950,35000,34000,34450,381563,-1.1477761836441895
2025-03-27,34200,35100,34050,34700,467266,0.7256894049346879
2025-03-28,35000,35000,33950,34700,539619,0.0
2025-03-31,34550,36200,34250,35950,1563739,3.602305475504323
2025-04-01,36250,36500,35500,36400,833313,1.2517385257301807
2025-04-02,36200,36300,35400,35700,455801,-1.9230769230769231
2025-04-03,35100,36000,34900,35900,451171,0.5602240896358543
2025-04-04,35700,36150,35150,35700,464304,-0.5571030640668524
2025-04-07,35000,35450,33950,34550,530431,-3.221288515406162
2025-04-08,35000,36200,34800,36200,894823,4.775687409551375
2025-04-09,35850,36300,35450,35850,647532,-0.9668508287292817
2025-04-10,36550,37800,36000,37800,1194220,5.439330543933055
2025-04-11,37200,38200,36900,38200,692860,1.0582010582010581
2025-04-14,37900,38700,37450,38600,754754,1.0471204188481675
2025-04-15,38400,39700,38300,39500,900557,2.33160621761658
2025-04-16,39250,39650,38450,38600,557133,-2.278481012658228
2025-04-17,38350,39250,38200,39250,554846,1.6839378238341969
