날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,46850,48000,46850,47700,444485,1.4893617021276597
2025-03-05,47600,47700,46900,47400,457065,-0.628930817610063
2025-03-06,47500,48500,47500,48500,639687,2.320675105485232
2025-03-07,48500,48500,48050,48050,297451,-0.9278350515463918
2025-03-10,47850,48700,47850,48250,383525,0.41623309053069724
2025-03-11,47750,48150,47400,47550,348493,-1.450777202072539
2025-03-12,47600,48950,47550,48850,365345,2.7339642481598316
2025-03-13,48850,49800,48400,48400,748911,-0.9211873080859775
2025-03-14,48550,49400,48250,49100,513610,1.4462809917355373
2025-03-17,49250,49900,49150,49800,345293,1.4256619144602851
2025-03-18,49800,50000,49500,49500,292814,-0.6024096385542169
2025-03-19,49800,50900,49700,50700,498981,2.4242424242424243
2025-03-20,50800,51500,50400,50700,399091,0.0
2025-03-21,50200,51000,49750,49750,299550,-1.8737672583826428
2025-03-24,49550,49950,49300,49600,247304,-0.3015075376884422
2025-03-25,49250,50000,49250,50000,169840,0.8064516129032258
2025-03-26,50400,50500,49800,49800,219485,-0.4
2025-03-27,49450,50600,49450,49850,261841,0.1004016064257028
2025-03-28,49650,50000,49400,49850,195671,0.0
2025-03-31,49300,49800,48850,49600,296509,-0.5015045135406219
2025-04-01,49800,50000,48700,48700,331877,-1.8145161290322582
2025-04-02,48600,48950,48050,48250,374429,-0.9240246406570842
2025-04-03,47300,48950,47125,48700,364328,0.932642487046632
2025-04-04,48500,49450,48000,49300,600209,1.2320328542094456
2025-04-07,47800,48400,46850,48350,457486,-1.9269776876267748
2025-04-08,48150,48200,47300,47450,682845,-1.861427094105481
2025-04-09,46950,47250,46200,46350,600945,-2.3182297154899896
2025-04-10,47100,48200,46350,48200,819412,3.9913700107874863
2025-04-11,47600,47900,47000,47350,351717,-1.7634854771784232
2025-04-14,47400,47700,47000,47300,223543,-0.10559662090813093
2025-04-15,47150,47750,47050,47650,156243,0.7399577167019027
2025-04-16,48000,49300,47850,48450,411083,1.6789087093389297
2025-04-17,48750,49100,48450,49050,248290,1.238390092879257
2025-04-18,48950,49800,48800,49200,164080,0.3058103975535168
2025-04-21,49600,49600,49200,49600,124167,0.8130081300813009
2025-04-22,49750,49750,49200,49250,342270,-0.7056451612903225
2025-04-23,49600,50000,49400,49700,340467,0.9137055837563453
2025-04-24,49500,50000,49150,49150,314937,-1.1066398390342052
2025-04-25,49600,50300,49600,50200,324084,2.136317395727365
2025-04-28,52000,52000,51000,51100,518085,1.7928286852589643
2025-04-29,52100,52200,51300,51600,476869,0.9784735812133072
2025-04-30,51500,52200,51400,51800,515899,0.3875968992248062
2025-05-02,52900,54000,52700,53500,619283,3.2818532818532815
2025-05-07,54100,54300,52000,52000,1379548,-2.803738317757009
2025-05-08,52100,52300,50800,50800,734094,-2.307692307692308
2025-05-09,51000,52000,50900,51500,653147,1.3779527559055118
2025-05-12,51600,51900,50300,50800,485700,-1.3592233009708738
2025-05-13,50100,51300,50000,51000,563841,0.39370078740157477
2025-05-14,51200,52200,51000,51300,292029,0.5882352941176471
2025-05-15,50900,51800,50900,51000,216562,-0.5847953216374269
2025-05-16,51200,51700,51200,51400,214498,0.7843137254901961
2025-05-19,51500,52100,51400,52000,206552,1.1673151750972763
2025-05-20,52200,52200,51500,51900,187097,-0.19230769230769232
2025-05-21,52000,52300,51300,51300,503850,-1.1560693641618496
2025-05-22,51100,51300,50200,50700,294602,-1.1695906432748537
2025-05-23,50200,50500,50000,50000,296135,-1.3806706114398422
2025-05-26,50200,51700,50200,51700,271314,3.4000000000000004
2025-05-27,51200,51500,50800,51300,256864,-0.7736943907156674
2025-05-28,50800,51600,50550,50800,341961,-0.9746588693957114
2025-05-29,51100,51600,50800,51000,283642,0.39370078740157477
2025-05-30,50900,51200,50700,50800,466533,-0.39215686274509803
2025-06-02,50600,50900,49400,49400,459204,-2.7559055118110236
2025-06-04,49400,50600,49400,49850,502838,0.9109311740890688
2025-06-05,49900,51000,49900,50300,513181,0.9027081243731194
2025-06-09,50500,51100,50500,50600,513418,0.5964214711729622
2025-06-10,50600,51300,50600,50900,436500,0.592885375494071
2025-06-11,50900,51700,50800,51600,434400,1.37524557956778
2025-06-12,51200,52100,51200,51800,660220,0.3875968992248062
2025-06-13,51800,52300,51500,51600,564264,-0.3861003861003861
2025-06-16,52200,53100,51400,53100,474689,2.9069767441860463
2025-06-17,52600,53500,52400,53000,645959,-0.18832391713747645
2025-06-18,52600,53200,52300,52400,268487,-1.1320754716981132
2025-06-19,52400,52700,51500,51900,294479,-0.9541984732824428
2025-06-20,52100,52500,51700,51800,293355,-0.1926782273603083
2025-06-23,51400,51700,51000,51000,481902,-1.5444015444015444
2025-06-24,51600,52700,51500,52100,668799,2.156862745098039
2025-06-25,52200,52500,51800,52400,476935,0.5758157389635317
2025-06-26,52400,52700,52000,52400,308620,0.0
2025-06-27,52400,55500,52200,54400,975631,3.816793893129771
2025-06-30,55500,56500,55100,55700,1000960,2.389705882352941
2025-07-01,55800,57400,55700,57300,543599,2.872531418312388
2025-07-02,56800,57500,55400,56800,400207,-0.8726003490401396
2025-07-03,57100,57700,56500,56500,370191,-0.528169014084507
2025-07-04,56700,59100,56700,57700,629016,2.1238938053097343
2025-07-07,58200,58300,57100,57100,398322,-1.0398613518197575
2025-07-08,57500,57500,56100,56200,508166,-1.5761821366024518
2025-07-09,56100,56200,55500,55600,396876,-1.0676156583629894
2025-07-10,55700,57600,55700,56200,651879,1.079136690647482
2025-07-11,56700,58300,56700,58100,425135,3.3807829181494666
2025-07-14,57800,58400,57500,57800,662516,-0.5163511187607573
2025-07-15,57700,59200,57300,58400,529239,1.0380622837370241
2025-07-16,58100,58800,57800,58000,345751,-0.684931506849315
2025-07-17,58100,58600,57500,57800,450155,-0.3448275862068966
2025-07-18,57600,58000,56900,57200,250746,-1.0380622837370241
2025-07-21,56800,57300,56600,56600,266710,-1.048951048951049
2025-07-22,56800,57600,56700,57300,342421,1.2367491166077738
2025-07-23,57800,57800,56300,56400,286948,-1.5706806282722512
2025-07-24,56500,57400,56200,56400,236794,0.0
2025-07-25,56000,56600,55700,55900,193209,-0.8865248226950355
2025-07-28,56100,56100,55000,55300,265655,-1.073345259391771
2025-07-29,54700,54900,53800,54600,348934,-1.2658227848101267
2025-07-30,54300,55000,54300,54600,234246,0.0
2025-07-31,54300,55200,54200,55200,298400,1.098901098901099
2025-08-01,54500,55100,54000,54000,274057,-2.1739130434782608
2025-08-04,54300,56200,54300,54300,532929,0.5555555555555556
2025-08-05,54800,55600,54500,54800,388735,0.9208103130755065
2025-08-06,54400,54800,54100,54400,413017,-0.7299270072992701
2025-08-07,54400,54500,53200,54300,493409,-0.1838235294117647
2025-08-08,53900,54500,53200,53700,289619,-1.1049723756906076
2025-08-11,54100,54900,53700,54100,627695,0.74487895716946
2025-08-12,54600,55500,54400,55000,468678,1.6635859519408502
2025-08-13,54700,54700,53900,54100,301697,-1.6363636363636365
2025-08-14,54400,55700,54100,55700,329639,2.957486136783734
2025-08-18,55200,55300,54500,55300,181110,-0.718132854578097
2025-08-19,55300,55600,54600,55400,402378,0.18083182640144665
2025-08-20,55900,56000,55100,55700,419358,0.5415162454873645
2025-08-21,55700,55900,55300,55400,313963,-0.5385996409335727
2025-08-22,55500,55700,54800,55000,229275,-0.7220216606498195
2025-08-25,54900,55100,54500,55100,200743,0.18181818181818182
2025-08-26,54900,55500,54600,55100,447826,0.0
2025-08-27,54900,55000,53700,54200,259095,-1.6333938294010888
2025-08-28,54000,54200,53800,54000,139657,-0.36900369003690037
2025-08-29,54300,54300,53500,54100,265764,0.1851851851851852
2025-09-01,53800,53900,53200,53300,249185,-1.478743068391867
2025-09-02,52600,52700,51400,52100,346673,-2.25140712945591
2025-09-03,52000,52700,52000,52300,220317,0.3838771593090211
2025-09-04,52100,53000,52100,52900,215236,1.147227533460803
2025-09-05,52400,53500,52300,53500,147208,1.1342155009451798
2025-09-08,52900,53300,52400,53100,240419,-0.7476635514018692
2025-09-09,52800,52800,51500,51800,479655,-2.4482109227871938
2025-09-10,51000,51500,50300,51100,898032,-1.3513513513513513
2025-09-11,51200,52200,51100,52200,671592,2.152641878669276
2025-09-12,51600,51900,51000,51300,865184,-1.7241379310344827
2025-09-15,51200,51700,51200,51700,392521,0.7797270955165692
2025-09-16,51600,51800,51300,51300,496399,-0.7736943907156674
2025-09-17,51400,51700,50900,51000,360626,-0.5847953216374269
2025-09-18,51300,51600,51000,51400,235259,0.7843137254901961
2025-09-19,51300,51500,50800,50800,868643,-1.1673151750972763
2025-09-22,50400,50500,49700,49700,430568,-2.1653543307086616
