날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,36450,37100,35650,35700,699323,-0.9708737864077669
2025-03-05,36000,36350,35650,35750,465108,0.1400560224089636
2025-03-06,36000,36400,35800,36200,359518,1.2587412587412588
2025-03-07,36100,37100,36050,36600,370071,1.1049723756906076
2025-03-10,36350,37350,36350,37250,304493,1.7759562841530054
2025-03-11,36300,36750,36100,36500,365731,-2.013422818791946
2025-03-12,36450,36950,36450,36800,215931,0.821917808219178
2025-03-13,36850,37400,36650,36750,450613,-0.1358695652173913
2025-03-14,36750,37200,36600,36900,201730,0.40816326530612246
2025-03-17,37100,37250,36850,37150,183515,0.6775067750677507
2025-03-18,37200,37250,37000,37150,159374,0.0
2025-03-19,37150,37300,36950,37150,184281,0.0
2025-03-20,37150,37350,37100,37150,181761,0.0
2025-03-21,37150,37500,37050,37450,595950,0.8075370121130552
2025-03-24,37350,37550,36900,37000,167043,-1.2016021361815754
2025-03-25,37000,37250,36800,36900,150378,-0.2702702702702703
2025-03-26,37000,37200,36800,37050,146969,0.40650406504065045
2025-03-27,36850,37600,36850,37450,246494,1.0796221322537112
2025-03-28,37550,37550,36950,37300,138066,-0.4005340453938585
2025-03-31,37050,37050,36650,36800,261518,-1.3404825737265416
2025-04-01,36900,37450,36750,37300,136487,1.358695652173913
2025-04-02,37150,37250,36400,36500,196335,-2.1447721179624666
2025-04-03,36000,36300,35550,36200,220562,-0.821917808219178
2025-04-04,35800,36800,35700,36800,143947,1.6574585635359116
2025-04-07,35600,36100,35350,35650,411296,-3.125
2025-04-08,36250,36300,35400,35400,241873,-0.7012622720897616
2025-04-09,35300,35450,34700,34900,256885,-1.4124293785310735
2025-04-10,35950,36000,35450,35900,360014,2.865329512893983
2025-04-11,35500,35900,35300,35800,180218,-0.2785515320334262
2025-04-14,35800,36200,35750,36100,126166,0.8379888268156425
2025-04-15,36050,36400,36050,36250,200563,0.41551246537396125
2025-04-16,36250,36650,36200,36400,107299,0.41379310344827586
2025-04-17,36400,36750,36300,36750,166144,0.9615384615384616
2025-04-18,36800,36950,36650,36900,50793,0.40816326530612246
2025-04-21,36900,37100,36750,37100,76054,0.5420054200542005
2025-04-22,37050,37650,36850,37550,238579,1.2129380053908356
