날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,24150,24750,23650,24700,128240,5.106382978723404
2025-03-05,24750,25650,24550,25200,156050,2.0242914979757085
2025-03-06,25200,26150,24550,26000,134368,3.1746031746031744
2025-03-07,26000,26250,25000,25050,121453,-3.653846153846154
2025-03-10,25200,26000,24650,25650,87968,2.3952095808383236
2025-03-11,24900,25750,24900,25350,74085,-1.1695906432748537
2025-03-12,25050,25750,25050,25600,47717,0.9861932938856016
2025-03-13,25600,26000,25350,25700,76588,0.390625
2025-03-14,25700,26050,25450,25750,50022,0.19455252918287938
2025-03-17,25750,26100,25450,25950,60560,0.7766990291262136
2025-03-18,25950,26950,25800,26400,117451,1.7341040462427744
2025-03-19,26550,26850,26300,26600,58740,0.7575757575757576
2025-03-20,26500,27450,26400,27000,122658,1.5037593984962405
2025-03-21,26600,27000,26500,26700,70066,-1.1111111111111112
2025-03-24,26700,27550,26700,27200,60313,1.8726591760299627
2025-03-25,27050,27300,26550,27000,69038,-0.7352941176470588
2025-03-26,27750,29100,27300,28900,206006,7.037037037037037
2025-03-27,28900,29000,27400,27400,113227,-5.190311418685121
2025-03-28,27650,28200,27200,28200,83761,2.9197080291970803
2025-03-31,27900,27900,25550,26650,143522,-5.49645390070922
2025-04-01,26900,27000,25600,25700,124642,-3.564727954971857
2025-04-02,25850,26100,25350,25450,56435,-0.9727626459143969
2025-04-03,24750,25300,24400,25150,114951,-1.1787819253438114
2025-04-04,24950,25950,24500,25550,78924,1.5904572564612325
2025-04-07,24500,24900,24000,24200,78301,-5.283757338551859
2025-04-08,24300,24550,23600,23750,89488,-1.859504132231405
2025-04-09,23350,23750,22800,23050,80258,-2.9473684210526314
2025-04-10,23750,24050,23500,23950,60755,3.9045553145336225
2025-04-11,23600,24000,23450,23950,38657,0.0
2025-04-14,24000,24150,23500,23950,75848,0.0
2025-04-15,23950,24150,23725,24050,46222,0.41753653444676403
2025-04-16,24250,25050,24100,24850,86435,3.3264033264033266
2025-04-17,25000,25350,24800,25150,57814,1.2072434607645874
