날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,36700,37400,36600,37400,77195,-0.13351134846461948
2025-03-05,37100,37650,37100,37450,65697,0.1336898395721925
2025-03-06,37300,37850,37300,37850,58256,1.0680907877169559
2025-03-07,37900,37900,37250,37450,104733,-1.0568031704095113
2025-03-10,37100,37450,36650,36800,170472,-1.7356475300400533
2025-03-11,36250,37250,36050,37250,83633,1.2228260869565217
2025-03-12,36750,37550,35900,35950,146772,-3.48993288590604
2025-03-13,35800,36250,34800,34950,235032,-2.781641168289291
2025-03-14,34950,35400,34750,35350,111235,1.144492131616595
2025-03-17,36750,38850,36700,38000,794271,7.4964639321074955
2025-03-18,38550,39450,38200,38750,235927,1.9736842105263157
2025-03-19,38800,39900,38750,39450,137280,1.806451612903226
2025-03-20,39450,39900,39150,39500,114420,0.12674271229404308
2025-03-21,39100,39700,39050,39400,163490,-0.25316455696202533
2025-03-24,39600,40650,38850,39000,172893,-1.015228426395939
2025-03-25,38850,39550,38350,38800,129028,-0.5128205128205128
2025-03-26,39150,39400,38500,38850,122346,0.12886597938144329
2025-03-27,38600,39500,38550,39000,160106,0.3861003861003861
2025-03-28,39100,39250,38650,39050,214970,0.1282051282051282
2025-03-31,38200,38400,37600,37950,200966,-2.8169014084507045
2025-04-01,38000,38850,37950,38400,161202,1.185770750988142
2025-04-02,38500,38750,38200,38450,183008,0.13020833333333331
2025-04-03,37600,39100,37450,38550,213533,0.26007802340702213
2025-04-04,38550,38550,37100,37700,151984,-2.204928664072633
2025-04-07,36750,37200,35500,35700,206614,-5.305039787798409
2025-04-08,36050,36500,35550,35700,153499,0.0
2025-04-09,35200,35900,33550,34450,257384,-3.5014005602240896
2025-04-10,35000,38150,35000,37950,233826,10.159651669085632
2025-04-11,36800,37550,36300,36700,148898,-3.293807641633729
2025-04-14,36250,36800,36000,36250,110285,-1.226158038147139
2025-04-15,35900,36400,35800,35950,104884,-0.8275862068965517
2025-04-16,36100,36100,35400,35450,81003,-1.3908205841446455
2025-04-17,35600,35850,35050,35700,74255,0.7052186177715092
2025-04-18,35300,35900,35300,35550,51587,-0.42016806722689076
2025-04-21,35800,35800,34700,35450,84468,-0.2812939521800281
2025-04-22,35500,35800,35050,35600,99874,0.4231311706629055
2025-04-23,36100,36550,35600,35850,106295,0.7022471910112359
2025-04-24,35900,36450,35850,36050,85838,0.5578800557880056
2025-04-25,36200,36950,35950,36450,102195,1.1095700416088765
2025-04-28,36100,36500,35800,36100,121764,-0.9602194787379973
2025-04-29,36200,36700,35850,36400,127821,0.8310249307479225
2025-04-30,36200,37350,36150,37050,121717,1.7857142857142856
2025-05-02,36700,38300,36700,38050,112884,2.699055330634278
2025-05-07,38950,38950,37300,37600,143746,-1.1826544021024967
2025-05-08,37450,38000,36800,36800,210597,-2.127659574468085
2025-05-09,36600,37750,36500,37450,123976,1.766304347826087
2025-05-12,37550,37950,36400,37100,183498,-0.9345794392523363
2025-05-13,36150,37150,36000,36950,141191,-0.40431266846361186
2025-05-14,37450,39100,37300,38900,224098,5.2774018944519625
2025-05-15,37800,38200,36500,37850,142720,-2.6992287917737787
2025-05-16,37550,38150,37350,37400,99666,-1.1889035667107
2025-05-19,36950,37350,36350,37050,144498,-0.9358288770053476
2025-05-20,37000,37250,35600,35950,182468,-2.968960863697706
2025-05-21,35950,36500,35400,35450,137950,-1.3908205841446455
2025-05-22,35050,35650,34900,35200,179610,-0.7052186177715092
2025-05-23,35050,36050,35050,35550,110992,0.9943181818181818
2025-05-26,36600,36600,35500,36050,86524,1.4064697609001406
2025-05-27,35700,35850,35000,35250,129694,-2.219140083217753
2025-05-28,35100,36050,35100,35750,103316,1.4184397163120568
2025-05-29,36200,36450,35500,36150,107299,1.118881118881119
2025-05-30,35800,36550,35750,36050,134764,-0.2766251728907331
2025-06-02,35600,35950,34925,35050,106547,-2.7739251040221915
2025-06-04,35000,35850,34900,35400,175225,0.9985734664764622
2025-06-05,35150,36400,35150,35450,186839,0.14124293785310735
2025-06-09,35300,35750,35250,35450,137959,0.0
2025-06-10,35450,35750,35000,35700,191318,0.7052186177715092
2025-06-11,35450,35800,35450,35750,75857,0.1400560224089636
2025-06-12,35500,35900,34300,34650,477206,-3.076923076923077
2025-06-13,34400,34500,33500,33750,218357,-2.5974025974025974
2025-06-16,34200,34200,32700,33350,206685,-1.1851851851851851
2025-06-17,33000,34050,32950,33550,144711,0.5997001499250375
2025-06-18,33100,34050,33000,33800,129943,0.7451564828614009
2025-06-19,33550,34000,33150,33200,89731,-1.7751479289940828
2025-06-20,33450,34350,33200,33850,921732,1.957831325301205
2025-06-23,33550,34000,33000,33200,131463,-1.9202363367799113
2025-06-24,33750,34050,33400,33650,120696,1.355421686746988
2025-06-25,33500,33850,33450,33500,89005,-0.44576523031203563
2025-06-26,34150,34800,34150,34650,176533,3.4328358208955225
2025-06-27,34950,35350,34500,35200,163632,1.5873015873015872
2025-06-30,35500,36350,35400,35750,124182,1.5625
2025-07-01,35950,36750,35950,36400,128958,1.8181818181818181
