날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,63100,64200,62200,62500,36835,-0.9508716323296356
2025-03-05,63000,66400,62600,65900,123997,5.4399999999999995
2025-03-06,66200,67500,65500,67300,124688,2.12443095599393
2025-03-07,67000,68600,66500,67600,107816,0.44576523031203563
2025-03-10,67600,68400,67000,67900,74699,0.4437869822485207
2025-03-11,66200,68100,65500,67500,65703,-0.5891016200294551
2025-03-12,66900,68200,66900,67200,54443,-0.4444444444444444
2025-03-13,66600,68500,66600,67100,65468,-0.1488095238095238
2025-03-14,67100,67700,66100,66700,31410,-0.5961251862891207
2025-03-17,67100,67700,66000,66300,33302,-0.5997001499250375
2025-03-18,66700,66800,64200,64200,61957,-3.167420814479638
2025-03-19,64900,65100,63400,63800,52511,-0.6230529595015576
2025-03-20,64300,65200,64200,64600,34082,1.2539184952978055
2025-03-21,64300,66100,64300,65400,86262,1.238390092879257
2025-03-24,65100,66400,64900,65500,46636,0.1529051987767584
2025-03-25,65500,66000,64200,64500,49756,-1.5267175572519083
2025-03-26,65000,65100,64100,64100,33405,-0.6201550387596899
2025-03-27,64300,65300,63900,64400,67100,0.46801872074883
2025-03-28,62200,63500,61500,63500,69049,-1.3975155279503106
2025-03-31,62800,62900,60100,60600,75308,-4.566929133858268
2025-04-01,60100,60800,58900,59300,52461,-2.145214521452145
2025-04-02,59200,61100,58600,60900,73203,2.6981450252951094
2025-04-03,59300,61500,59000,60300,52035,-0.9852216748768473
2025-04-04,59800,66100,59200,65800,171800,9.12106135986733
2025-04-07,64300,66500,63200,65100,151084,-1.0638297872340425
2025-04-08,64900,65100,62700,63000,55003,-3.225806451612903
2025-04-09,62800,64000,61400,62000,51319,-1.5873015873015872
2025-04-10,63000,63500,61400,62900,82506,1.4516129032258065
2025-04-11,62300,63500,61900,63100,30653,0.3179650238473768
2025-04-14,62600,63300,62100,62600,28653,-0.7923930269413629
2025-04-15,62500,63700,62400,63100,46791,0.7987220447284344
2025-04-16,63300,63300,62200,62800,19026,-0.4754358161648178
2025-04-17,63000,63000,62000,62400,31006,-0.6369426751592357
2025-04-18,62200,65000,62200,64800,52425,3.8461538461538463
2025-04-21,65000,68600,64100,68100,102334,5.092592592592593
2025-04-22,68500,68600,66800,67500,54204,-0.881057268722467
2025-04-23,67700,67700,66000,66200,48728,-1.925925925925926
2025-04-24,66400,68100,66400,67400,56962,1.812688821752266
2025-04-25,67700,67700,66800,67000,34224,-0.5934718100890208
2025-04-28,66800,68000,66700,67400,39095,0.5970149253731344
2025-04-29,67900,67900,66600,67600,36478,0.2967359050445104
2025-04-30,67200,68200,67000,67800,35957,0.2958579881656805
2025-05-02,67400,68000,66100,66800,53708,-1.4749262536873156
2025-05-07,67700,68300,66300,66700,53975,-0.14970059880239522
2025-05-08,66500,66800,65400,66500,78441,-0.29985007496251875
2025-05-09,67500,72500,67500,72100,288609,8.421052631578947
2025-05-12,72900,77900,72800,75800,262913,5.131761442441054
2025-05-13,75300,76200,74000,75500,87828,-0.395778364116095
2025-05-14,75000,75100,72800,74300,72946,-1.5894039735099337
2025-05-15,74100,77300,73800,76800,95305,3.3647375504710633
2025-05-16,76800,76900,74200,74600,48890,-2.864583333333333
2025-05-19,73900,75800,73800,74300,52781,-0.40214477211796246
2025-05-20,75200,76600,73600,75900,76078,2.1534320323014806
2025-05-21,76000,77100,74600,75300,44985,-0.7905138339920948
2025-05-22,75200,78200,75200,78000,116867,3.5856573705179287
2025-05-23,77300,78400,77000,77500,55726,-0.641025641025641
2025-05-26,77400,77900,75000,77900,50284,0.5161290322580645
2025-05-27,77200,77700,76500,77300,32754,-0.7702182284980745
2025-05-28,76700,78100,76300,77100,51229,-0.258732212160414
2025-05-29,76900,79700,76700,78700,68430,2.075226977950713
2025-05-30,79000,81500,79000,80600,118257,2.41423125794155
2025-06-02,80500,81500,76700,77600,89603,-3.722084367245657
2025-06-04,77500,79900,76800,79300,83302,2.190721649484536
2025-06-05,79200,79400,76500,78100,101947,-1.5132408575031526
2025-06-09,78100,83900,78100,83100,165487,6.402048655569782
2025-06-10,81700,81700,74800,75600,494825,-9.025270758122744
2025-06-11,76600,78600,76400,76900,210716,1.7195767195767195
2025-06-12,76800,77700,75800,76500,122344,-0.5201560468140443
