날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,14920,15140,14920,14990,168454,0.5365526492287056
2025-03-05,14990,15290,14950,15150,136649,1.0673782521681119
2025-03-06,15180,15360,15170,15340,118276,1.2541254125412542
2025-03-07,15340,15360,15170,15240,127612,-0.651890482398957
2025-03-10,15220,15370,15170,15280,64247,0.26246719160104987
2025-03-11,15170,15170,15030,15160,88786,-0.7853403141361256
2025-03-12,15040,15220,15040,15150,84647,-0.06596306068601583
2025-03-13,15080,15140,15000,15080,117909,-0.46204620462046203
2025-03-14,15070,15260,15000,15120,103444,0.2652519893899204
2025-03-17,15170,15300,15120,15300,133540,1.1904761904761905
2025-03-18,15350,15370,15180,15290,86997,-0.065359477124183
2025-03-19,15290,15860,15220,15780,446869,3.2047089601046435
2025-03-20,15850,16420,15780,16140,380791,2.2813688212927756
2025-03-21,16080,16090,15670,15790,133961,-2.168525402726146
2025-03-24,15790,15980,15700,15870,73456,0.506649778340722
2025-03-25,15980,16200,15920,16200,128622,2.0793950850661624
2025-03-26,16240,16280,15910,16150,113096,-0.30864197530864196
2025-03-27,15960,16090,15900,16000,86967,-0.9287925696594427
2025-03-28,16000,16200,15810,16120,115095,0.75
2025-03-31,15880,16130,15680,16030,178210,-0.5583126550868486
2025-04-01,16010,16400,15930,16350,210749,1.9962570180910792
2025-04-02,16380,16740,16260,16520,181999,1.039755351681957
2025-04-03,16180,16520,16110,16440,131150,-0.48426150121065376
2025-04-04,16290,16350,16120,16340,124544,-0.6082725060827251
2025-04-07,15860,16150,15450,16050,134285,-1.7747858017135865
2025-04-08,16240,16400,16030,16170,112117,0.7476635514018692
2025-04-09,15940,16170,15870,16040,120177,-0.8039579468150896
2025-04-10,16430,16430,15800,16200,122099,0.997506234413965
2025-04-11,16040,16250,15950,16020,151543,-1.1111111111111112
2025-04-14,16000,16310,15920,16290,104860,1.6853932584269662
2025-04-15,16290,16390,16240,16290,79048,0.0
2025-04-16,16450,16740,16370,16740,180946,2.7624309392265194
2025-04-17,16890,16890,16520,16580,91123,-0.955794504181601
2025-04-18,16550,16700,16500,16590,57379,0.060313630880579006
2025-04-21,16590,16970,16540,16960,114035,2.230259192284509
2025-04-22,17000,17190,16900,17170,161414,1.2382075471698113
2025-04-23,17380,17380,16970,17080,94980,-0.52417006406523
2025-04-24,17050,17300,16970,17200,119830,0.702576112412178
2025-04-25,17120,17280,16900,17200,122337,0.0
2025-04-28,17130,17400,16960,17360,114416,0.9302325581395349
2025-04-29,17340,17930,17330,17780,205225,2.4193548387096775
2025-04-30,17620,18520,17610,18290,251150,2.8683914510686166
2025-05-02,18150,18700,18000,18540,176300,1.366867140513942
2025-05-07,18880,18890,18290,18820,165659,1.5102481121898599
2025-05-08,18740,19530,18630,19460,252284,3.4006376195536663
2025-05-09,19500,19800,19270,19530,114579,0.3597122302158274
2025-05-12,19610,19710,19310,19680,179059,0.7680491551459293
2025-05-13,19550,19700,18830,19500,213252,-0.9146341463414633
2025-05-14,19600,19700,19370,19650,138285,0.7692307692307693
2025-05-15,19400,19460,18660,18850,249782,-4.071246819338422
2025-05-16,18910,19020,18410,18890,174836,0.21220159151193632
2025-05-19,18940,18970,18700,18770,83830,-0.6352567496029645
2025-05-20,19000,19110,18800,18880,75383,0.5860415556739478
2025-05-21,18890,18910,18300,18750,170196,-0.6885593220338982
2025-05-22,18560,18760,18150,18210,116610,-2.88
2025-05-23,18200,18320,17950,18150,89481,-0.3294892915980231
2025-05-26,18140,18540,17970,18510,82557,1.9834710743801653
2025-05-27,18360,18880,18190,18260,72404,-1.3506212857914641
2025-05-28,18140,18910,18140,18560,146994,1.642935377875137
2025-05-29,18890,19340,18760,19180,195503,3.34051724137931
2025-05-30,19310,19650,18720,18900,206808,-1.4598540145985401
2025-06-02,18910,19080,18620,18680,104959,-1.164021164021164
2025-06-04,19790,22450,19650,22250,1136734,19.11134903640257
2025-06-05,24250,24250,21100,21500,959600,-3.3707865168539324
2025-06-09,22400,24850,22400,23350,945984,8.604651162790699
2025-06-10,24300,24350,22400,22650,489442,-2.9978586723768736
2025-06-11,22100,22700,22000,22500,405629,-0.6622516556291391
2025-06-12,22200,22500,21650,21750,549517,-3.3333333333333335
2025-06-13,21900,22050,21000,21250,310365,-2.2988505747126435
2025-06-16,21050,22100,21050,22000,225858,3.5294117647058822
2025-06-17,22300,22350,21250,21600,261787,-1.8181818181818181
2025-06-18,21450,21800,21100,21300,160469,-1.3888888888888888
2025-06-19,21450,22150,21400,21850,191463,2.5821596244131455
2025-06-20,22200,22200,21700,21900,133607,0.2288329519450801
2025-06-23,21400,21800,21250,21550,180641,-1.5981735159817352
2025-06-24,22000,22200,21650,22050,163183,2.320185614849188
2025-06-25,22300,22350,21250,21500,343762,-2.494331065759637
2025-06-26,21600,21850,21150,21550,145060,0.23255813953488372
2025-06-27,21600,22200,21400,21600,224700,0.23201856148491878
