날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,27900,28200,27400,27750,93959,-1.4209591474245116
2025-03-05,27600,29200,27600,28700,131167,3.423423423423423
2025-03-06,28700,28800,28250,28400,79149,-1.0452961672473868
2025-03-07,28300,28400,27800,27850,82610,-1.936619718309859
2025-03-10,27850,28300,27650,27900,94944,0.17953321364452424
2025-03-11,27100,27600,26950,27300,112624,-2.1505376344086025
2025-03-12,27300,28000,27300,27600,59090,1.098901098901099
2025-03-13,27950,27950,27150,27300,86016,-1.0869565217391304
2025-03-14,27350,28100,27350,27950,64649,2.380952380952381
2025-03-17,28100,28600,27800,28600,78003,2.3255813953488373
2025-03-18,28750,28750,28150,28450,60090,-0.5244755244755245
2025-03-19,28450,28800,28400,28600,68222,0.5272407732864675
2025-03-20,28550,28900,27850,28200,80347,-1.3986013986013985
2025-03-21,27800,28400,27800,28400,65695,0.7092198581560284
2025-03-24,28200,28400,28050,28200,26405,-0.7042253521126761
2025-03-25,28150,28600,27950,28600,48574,1.4184397163120568
2025-03-26,28650,28650,28200,28250,35367,-1.2237762237762237
2025-03-27,28000,28350,27650,27800,46172,-1.592920353982301
2025-03-28,27800,28000,27300,27550,55119,-0.8992805755395683
2025-03-31,26900,27400,26200,26350,119234,-4.3557168784029034
2025-04-01,26600,26750,26250,26250,64669,-0.3795066413662239
2025-04-02,26350,26550,25350,25400,119843,-3.2380952380952377
2025-04-03,24650,25500,24250,25450,67622,0.19685039370078738
2025-04-04,24900,25750,24900,25750,64943,1.1787819253438114
2025-04-07,24650,25050,24300,25000,111886,-2.912621359223301
2025-04-08,25050,27000,25050,26750,150568,7.000000000000001
2025-04-09,26300,27250,25900,27050,84527,1.1214953271028036
2025-04-10,27400,28500,26950,28500,102526,5.360443622920517
2025-04-11,28300,28750,27700,28350,67145,-0.5263157894736842
2025-04-14,28400,28450,27950,28100,48044,-0.8818342151675485
2025-04-15,28250,28350,27700,27950,40932,-0.5338078291814947
2025-04-16,27850,28150,27700,28000,27579,0.17889087656529518
2025-04-17,27650,28150,27650,27950,36661,-0.17857142857142858
2025-04-18,27850,28300,27800,28100,31571,0.5366726296958855
2025-04-21,28100,28250,27650,28000,39428,-0.3558718861209964
2025-04-22,27950,28350,27550,28100,58610,0.35714285714285715
2025-04-23,28400,28400,28000,28300,35846,0.7117437722419928
2025-04-24,28350,28500,28000,28250,47264,-0.17667844522968199
2025-04-25,28200,28650,28200,28350,62686,0.35398230088495575
2025-04-28,27900,28500,27550,27650,53223,-2.4691358024691357
2025-04-29,27800,28600,27650,28300,89739,2.3508137432188065
2025-04-30,28200,29650,28200,29100,259396,2.8268551236749118
2025-05-02,28800,28850,28450,28600,66326,-1.718213058419244
2025-05-07,28750,28800,27900,28500,71952,-0.34965034965034963
2025-05-08,28350,29100,28350,28500,69230,0.0
2025-05-09,28500,29700,28400,29550,184969,3.684210526315789
2025-05-12,29550,29800,28950,29750,104310,0.676818950930626
2025-05-13,29500,31250,29450,30950,287888,4.033613445378151
2025-05-14,30950,34350,30650,32600,602518,5.3311793214862675
2025-05-15,32350,33650,32000,33300,263286,2.147239263803681
2025-05-16,33800,36850,33800,36450,909943,9.45945945945946
2025-05-19,36150,36900,35100,36500,278570,0.1371742112482853
2025-05-20,37050,37050,34550,35000,302737,-4.10958904109589
2025-05-21,35000,35850,32450,32750,449445,-6.428571428571428
2025-05-22,32700,33800,32300,32900,161674,0.45801526717557256
2025-05-23,32900,33600,32200,33050,111508,0.4559270516717325
2025-05-26,33200,34950,32550,34950,188312,5.748865355521937
2025-05-27,34600,35000,33900,34350,112989,-1.7167381974248928
2025-05-28,34700,35050,33950,34600,199654,0.727802037845706
2025-05-29,35200,35950,34300,35300,273422,2.023121387283237
2025-05-30,36000,36600,35100,35400,347827,0.28328611898017
2025-06-02,34800,35450,34500,34800,101048,-1.694915254237288
2025-06-04,35250,35850,34750,35300,147983,1.4367816091954022
2025-06-05,34700,37750,33900,37050,504813,4.957507082152975
2025-06-09,37400,37950,36900,37100,187089,0.1349527665317139
2025-06-10,37050,39650,37000,39350,406751,6.064690026954178
2025-06-11,39950,40000,39050,39500,229770,0.3811944091486658
2025-06-12,39900,39900,38400,38950,215506,-1.3924050632911391
2025-06-13,39050,39700,37000,37700,198222,-3.209242618741977
2025-06-16,37900,37900,35050,37800,299339,0.2652519893899204
2025-06-17,37600,44450,36150,43900,1387110,16.137566137566136
2025-06-18,45100,45350,43100,44550,544462,1.4806378132118452
2025-06-19,44200,45700,42200,45200,392618,1.4590347923681257
2025-06-20,44750,44850,42850,43200,392412,-4.424778761061947
2025-06-23,42650,45500,41900,45300,425865,4.861111111111112
2025-06-24,45200,47900,44400,46250,494435,2.097130242825607
2025-06-25,45800,46650,45200,45900,181146,-0.7567567567567568
2025-06-26,46000,46300,43750,44500,229702,-3.0501089324618738
