날짜,시가,고가,저가,종가,거래량,등락률
2025-03-04,217000,235500,215500,235500,586195,10.046728971962617
2025-03-05,233000,253500,226500,251000,895857,6.581740976645436
2025-03-06,248000,251000,245000,246500,329079,-1.7928286852589643
2025-03-07,247500,248500,233000,233500,448650,-5.273833671399594
2025-03-10,233500,239500,228000,233000,295671,-0.21413276231263384
2025-03-11,226000,229000,213000,217000,566459,-6.866952789699571
2025-03-12,218000,224500,210000,212500,444824,-2.0737327188940093
2025-03-13,215500,221000,213000,214500,310393,0.9411764705882352
2025-03-14,213000,217500,211000,214000,136430,-0.2331002331002331
2025-03-17,214500,218000,213000,216500,232866,1.1682242990654206
2025-03-18,218500,224500,218000,220500,259810,1.8475750577367205
2025-03-19,221000,223000,217500,219000,218004,-0.6802721088435374
2025-03-20,219500,220000,207500,209500,341477,-4.337899543378995
2025-03-21,206500,213500,205000,213500,327180,1.9093078758949882
2025-03-24,211500,213500,209000,211000,101445,-1.1709601873536302
2025-03-25,212000,214000,206000,207000,183485,-1.8957345971563981
2025-03-26,209000,211000,202000,207500,168519,0.24154589371980675
2025-03-27,209000,209000,196000,196400,258843,-5.349397590361446
2025-03-28,196200,201000,194400,201000,230365,2.3421588594704685
2025-03-31,195100,202000,195100,201000,206415,0.0
2025-04-01,202500,205500,201000,203500,219781,1.2437810945273633
2025-04-02,205500,208500,200500,206000,187881,1.2285012285012284
2025-04-03,200000,207500,200000,207500,200944,0.7281553398058253
2025-04-04,203500,210500,199900,204000,223104,-1.6867469879518073
2025-04-07,191100,196000,185700,186200,303590,-8.72549019607843
2025-04-08,191300,195300,190500,191900,320962,3.061224489795918
2025-04-09,197000,204000,192000,195500,306003,1.8759770713913497
2025-04-10,207000,213500,203500,213000,262869,8.951406649616368
2025-04-11,218000,221500,215500,221000,299160,3.755868544600939
2025-04-14,225500,228000,222000,226000,254854,2.262443438914027
2025-04-15,224000,226500,222000,226000,154973,0.0
2025-04-16,228500,230000,224500,226000,149399,0.0
2025-04-17,226000,231000,225000,230000,169471,1.7699115044247788
2025-04-18,232000,233000,223000,226000,121058,-1.7391304347826086
2025-04-21,224500,227500,217500,222000,163783,-1.7699115044247788
2025-04-22,222000,232000,222000,230500,180717,3.8288288288288284
2025-04-23,233000,236500,229000,233500,186906,1.3015184381778742
2025-04-24,233500,251000,230500,249500,638799,6.852248394004283
2025-04-25,258500,265500,255000,265500,594024,6.4128256513026045
2025-04-28,272000,273750,261500,266500,367980,0.3766478342749529
2025-04-29,269500,275000,262000,269500,299128,1.125703564727955
2025-04-30,268000,272000,263500,272000,261518,0.927643784786642
2025-05-02,272000,278500,271000,277500,198470,2.0220588235294117
2025-05-07,282500,288000,278000,280000,299358,0.9009009009009009
2025-05-08,278500,289000,276500,287000,266287,2.5
2025-05-09,288000,288000,281500,283500,139491,-1.2195121951219512
2025-05-12,285000,287500,268000,273000,311791,-3.7037037037037033
2025-05-13,264500,283000,260500,283000,285046,3.6630036630036633
2025-05-14,282000,291000,281000,288000,187824,1.76678445229682
2025-05-15,284500,290000,280500,289000,158439,0.3472222222222222
2025-05-16,289000,291500,285500,287000,136193,-0.6920415224913495
2025-05-19,284000,292000,283000,288000,116261,0.34843205574912894
2025-05-20,290000,290500,277500,279000,218359,-3.125
2025-05-21,282500,295000,282000,291500,240404,4.480286738351254
2025-05-22,288000,291500,285500,288000,129869,-1.2006861063464835
2025-05-23,289000,290000,282500,288500,131668,0.1736111111111111
2025-05-26,286500,297000,284000,296500,166053,2.772963604852686
2025-05-27,297000,299250,293000,296000,137494,-0.16863406408094433
2025-05-28,298000,303000,287500,289500,294123,-2.195945945945946
2025-05-29,294500,315000,292000,310500,478576,7.253886010362693
2025-05-30,310000,317500,305000,316500,417554,1.932367149758454
2025-06-02,313500,318000,309500,312500,214765,-1.263823064770932
2025-06-04,312500,331500,305000,327500,377657,4.8
2025-06-05,331500,335000,319000,319000,320537,-2.595419847328244
2025-06-09,325500,329500,310000,321500,313087,0.7836990595611284
2025-06-10,318500,339500,318500,335500,345143,4.354587869362364
2025-06-11,339000,341000,332500,336500,234337,0.29806259314456035
2025-06-12,332000,345000,331500,340500,369930,1.188707280832095
2025-06-13,343500,356000,343500,350500,377743,2.936857562408223
2025-06-16,350500,367500,350500,367500,330295,4.850213980028531
2025-06-17,372000,376500,361500,365000,360041,-0.6802721088435374
2025-06-18,363500,374500,359000,368500,263326,0.9589041095890412
2025-06-19,376500,380000,366000,379000,180986,2.8493894165535956
2025-06-20,384000,386000,367500,375500,410812,-0.9234828496042217
2025-06-23,371000,377000,368000,375500,186548,0.0
2025-06-24,380500,398000,375000,392000,289076,4.394141145139813
2025-06-25,393500,398500,363000,364000,434574,-7.142857142857142
2025-06-26,361000,370000,352000,362500,405385,-0.4120879120879121
2025-06-27,365500,373000,361000,364000,198330,0.41379310344827586
2025-06-30,368000,375500,365000,366000,219624,0.5494505494505495
2025-07-01,366000,373000,360500,365000,198966,-0.273224043715847
2025-07-02,361000,364500,337000,344000,428213,-5.7534246575342465
2025-07-03,341000,343000,325500,330500,473475,-3.9244186046511627
2025-07-04,322000,324000,304500,307000,1479434,-7.110438729198185
2025-07-07,305000,318000,305000,315000,347036,2.6058631921824107
2025-07-08,324000,324000,314000,320500,404609,1.746031746031746
2025-07-09,325000,331500,321500,327500,279489,2.1840873634945397
2025-07-10,328000,335000,326500,329000,250539,0.45801526717557256
2025-07-11,326500,330500,317000,321000,276642,-2.43161094224924
2025-07-14,317000,327000,317000,325000,158487,1.2461059190031152
2025-07-15,322500,329500,322000,328000,154833,0.9230769230769231
2025-07-16,327500,337500,323250,330500,190477,0.7621951219512195
2025-07-17,330500,333000,323500,332000,160418,0.45385779122541603
2025-07-18,332500,335250,326000,331500,139184,-0.15060240963855423
2025-07-21,334500,341500,330500,341000,202689,2.865761689291101
2025-07-22,341500,345000,331000,337500,198054,-1.0263929618768328
2025-07-23,341000,341500,327000,334500,196917,-0.8888888888888888
2025-07-24,337000,342000,335500,337500,235518,0.8968609865470852
2025-07-25,338000,354000,335500,354000,361499,4.888888888888889
2025-07-28,368500,370000,353000,353500,536688,-0.14124293785310735
2025-07-29,353000,354500,338000,346000,326541,-2.1216407355021216
2025-07-30,352500,359500,349000,354500,234878,2.4566473988439306
2025-07-31,362500,370000,352500,359000,568208,1.2693935119887165
2025-08-01,361500,362000,335000,343000,403291,-4.456824512534819
2025-08-04,339000,341000,329000,337500,279317,-1.6034985422740524
2025-08-05,340500,358500,340500,356500,370231,5.62962962962963
2025-08-06,353500,359000,347500,350000,182933,-1.8232819074333801
2025-08-07,351000,364500,350500,364000,259675,4.0
2025-08-08,369000,370000,358500,365000,273500,0.27472527472527475
2025-08-11,365000,370000,356500,363500,178982,-0.410958904109589
2025-08-12,363000,372000,354500,356000,172007,-2.063273727647868
2025-08-13,362500,389500,362000,379500,620405,6.601123595505618
2025-08-14,377000,381000,370500,378500,191575,-0.2635046113306983
2025-08-18,377500,382500,369000,369500,206509,-2.3778071334214
2025-08-19,372500,373000,354500,355000,196575,-3.924221921515562
2025-08-20,354500,354500,333500,349500,274536,-1.5492957746478873
